#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
1948,cibelly ferreira,西贝利·费雷拉,br,1,22000,0.10,,cibelly ferreira,2025-10-24 21:07:21,"Thumbnail,People also ask",37000,31000,34000,2017-10-01,"Informational,Non-branded,Non-local"
1949,aplicativos,应用,br,56,22000,0.20,0.27,app,2025-10-21 16:08:05,"Top stories,Thumbnail,Sitelinks",30000,96000,96000,2015-09-01,"Informational,Non-branded,Non-local"
1950,torinha transando,托林哈 做爱,br,0,22000,0.10,,xvideo torinha,2025-10-21 22:04:19,,22000,12000,12000,2023-10-28,"Non-branded,Non-local"
1951,pnl,PNL,br,8,22000,0.10,0.66,pnl,2025-10-21 15:34:56,"AI Overview,Thumbnail,People also ask,Sitelinks",200000,8900,9400,2015-09-01,"Informational,Non-branded,Non-local"
1952,1 corintios 13 4-7,哥林多前书 13 4-7,br,8,22000,0.15,0.75,1 coríntios 13:4-7,2025-10-21 02:57:31,"AI Overview,Thumbnail,People also ask,Video preview",26000,17000,17000,2015-09-02,"Informational,Non-branded,Non-local"
1953,ppi 2024,生产者价格指数 2024,br,2,22000,0.35,,ppi 2024,2025-10-21 13:21:02,People also ask,22000,8700,8700,2023-07-10,"Informational,Non-branded,Non-local"
1954,plataforma com bônus de cadastro grátis,平台提供免费注册奖金,br,72,22000,0.60,,plataforma com bônus de cadastro grátis,2025-10-21 16:02:38,"Featured snippet,Video preview,People also ask,Sitelinks",22000,65000,65000,2023-06-26,"Informational,Commercial,Non-branded,Non-local"
1955,queimadas,烧毁,br,41,22000,0.40,0.58,queimadas,2025-10-21 00:19:30,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",24000,6300,6300,2015-09-01,"Informational,Non-branded,Non-local"
1956,display,展示,br,0,22000,0.10,0.15,display,2025-10-21 14:29:17,"Sitelinks,People also ask,Shopping,Thumbnail,Knowledge panel",202000,300,300,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1957,estereótipo,刻板印象,br,3,21000,0.60,0.37,estereótipo,2025-10-21 11:23:38,"Featured snippet,People also ask,Knowledge panel",21000,4500,4800,2015-09-01,"Informational,Non-branded,Non-local"
1958,feeling,感觉,br,25,21000,0.40,0.21,feeling,2025-10-23 04:54:21,"Knowledge card,Sitelinks,People also ask,Video preview",131000,500,500,2015-09-01,"Informational,Non-branded,Non-local"
1959,plano de ação,行动计划,br,4,21000,0.15,0.66,plano de ação,2025-10-21 20:07:30,"AI Overview,Thumbnail,People also ask",22000,4900,5300,2015-09-01,"Informational,Non-branded,Non-local"
1960,hype,炒作,br,22,21000,0.10,0.27,hype,2025-10-24 16:18:02,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",338000,3700,3800,2015-09-01,"Informational,Non-branded,Non-local"
1961,copos personalizados,个性化杯子,br,0,21000,0.15,0.76,copo personalizado,2025-10-20 23:58:29,"Shopping,Thumbnail,Sitelinks,Knowledge panel",22000,6400,6600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1962,aparelho ortodôntico,正畸矫治器,br,0,21000,0.20,0.29,aparelho ortodôntico,2025-10-21 20:47:50,"Thumbnail,People also ask",23000,7300,7700,2015-09-02,"Informational,Non-branded,Non-local"
1963,hotel rio de janeiro,里约热内卢酒店,br,20,21000,0.30,0.8,booking rio de janeiro,2025-10-22 00:20:07,"Thumbnail,Sitelinks",28000,14000,14000,2015-09-01,"Informational,Commercial,Non-branded,Local"
1964,dolar hoje brasil,今日美元 巴西,br,55,21000,0.10,0.75,cotação dolar,2025-10-21 21:26:52,"Sitelinks,People also ask",36000,1910000,2110000,2015-09-01,"Informational,Non-branded,Local"
1965,cotação do ouro,黄金价格,br,20,21000,0.20,1.06,cotação do ouro,2025-10-21 06:53:48,"Sitelinks,People also ask",23000,83000,85000,2015-09-01,"Informational,Non-branded,Non-local"
1966,camiseta oversized masculina,吊带背心超大男性,br,0,21000,0.10,1.07,camisa oversized masculina,2025-10-21 10:22:51,"Thumbnail,Sitelinks",21000,15000,15000,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
1967,design de interiores,室内设计,br,6,21000,0.30,0.53,design de interiores,2025-10-20 18:26:30,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel,Local teaser pack",25000,7700,8000,2015-09-01,"Informational,Non-branded,Non-local"
1968,ingua,腹股沟,br,0,21000,3.50,0.54,íngua,2025-10-24 12:43:25,"Knowledge card,People also ask,Thumbnail,Sitelinks,Video preview",23000,6200,6700,2015-09-01,"Informational,Non-branded,Non-local"
1969,versículo do dia de hoje,今天的诗句,br,3,21000,0.15,0.88,versículo do dia de hoje,2025-10-21 07:16:10,"Featured snippet,Sitelinks,People also ask,Video preview",23000,3700,3700,2015-09-01,"Informational,Non-branded,Non-local"
1970,https //www.microsoft.com/link,https://www.microsoft.com/link,br,96,21000,0.10,,microsoft,2025-10-22 17:15:26,"Sitelinks,People also ask,Video preview",179000,646000,646000,2019-11-22,"Navigational,Non-branded,Non-local"
1971,sintomas de virose,病毒症状,br,0,21000,0.20,0.61,virose,2025-10-20 22:34:43,"AI Overview,Thumbnail,People also ask,Video preview",22000,31000,32000,2015-09-01,"Informational,Non-branded,Non-local"
1972,impactos ambientais,环境影响,br,5,21000,0.15,0.75,impactos ambientais,2025-10-21 08:42:32,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",21000,10000,10000,2015-09-01,"Informational,Non-branded,Non-local"
1973,carvajal,卡瓦哈尔,br,3,21000,0.25,0.38,carvajal,2025-10-21 16:06:54,"Top stories,Thumbnail,Video preview,People also ask",223000,2100,2400,2015-09-01,"Informational,Non-branded,Non-local"
1974,vacinas,疫苗,br,60,21000,0.20,0.58,vacinas,2025-10-22 02:17:12,"Sitelinks,People also ask",22000,26000,26000,2015-09-01,"Informational,Non-branded,Non-local"
1975,versículos bíblicos para reflexão,反思的圣经经文,br,1,21000,0.15,0.99,versículos bíblicos para reflexão,2025-10-21 20:47:40,"AI Overview,Thumbnail,People also ask,Knowledge panel",22000,15000,15000,2015-09-02,"Informational,Non-branded,Non-local"
1976,tiago volpi,蒂亚戈·沃尔皮,br,1,21000,1.30,0.57,thiago volpi,2025-10-21 20:57:05,"Top stories,Thumbnail,Knowledge panel,People also ask,Video preview,Sitelinks",40000,2900,3000,2015-09-01,"Informational,Non-branded,Non-local"
1977,educação fisica,体育,br,17,21000,0.20,0.36,educação física,2025-10-21 23:14:49,"Sitelinks,People also ask,Knowledge panel",22000,4300,5100,2015-09-01,"Informational,Non-branded,Non-local"
1978,remedio para dor de cabeça,头痛药,br,0,21000,0.10,0.48,remedio para dor de cabeça,2025-10-24 14:16:40,"AI Overview,Thumbnail,People also ask,Sitelinks",22000,14000,15000,2015-09-01,"Informational,Non-branded,Non-local"
1979,intolerância religiosa,宗教不宽容,br,4,21000,0.15,0.91,intolerância religiosa,2025-10-21 02:01:05,"People also ask,Knowledge panel",21000,7700,7700,2015-09-01,"Informational,Non-branded,Non-local"
1980,pesos argentinos,阿根廷比索,br,5,21000,0.15,0.44,pesos argentinos para real,2025-10-21 22:15:15,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks",43000,59000,59000,2015-09-01,"Informational,Non-branded,Non-local"
1981,portabilidade,可移植性,br,40,21000,0.60,0.56,portabilidade vivo,2025-10-21 05:39:02,"AI Overview,People also ask,Knowledge panel",22000,64000,64000,2015-09-01,"Informational,Non-branded,Non-local"
1982,penha,佩尼亚,br,19,21000,0.10,0.61,viação penha,2025-10-21 22:28:03,"Thumbnail,Sitelinks,People also ask",23000,41000,41000,2015-09-01,"Informational,Non-branded,Local"
1983,imposto de renda restituição,所得税退税,br,51,21000,0.80,1.25,restituição ir 2017,2025-10-21 21:40:49,"Sitelinks,People also ask",21000,133000,134000,2015-09-01,"Informational,Non-branded,Non-local"
1984,classificação da série a 2024,系列分类至 2024 年,br,61,21000,0.15,,classificações de brasileirão série a,2025-10-20 23:38:47,,21000,37840000,38370000,2023-10-15,"Informational,Non-branded,Non-local"
1985,segurança da informação,信息安全,br,5,21000,0.25,0.72,segurança da informação,2025-10-24 14:26:58,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",22000,4500,4900,2015-09-01,"Informational,Non-branded,Non-local"
1986,roupas de academia,健身服,br,39,21000,0.15,0.9,roupa de academia,2025-10-21 01:21:22,"Sitelinks,Thumbnail",22000,39000,39000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1987,mestrado,硕士,br,4,21000,0.20,0.66,mestrado,2025-10-20 22:53:55,"Featured snippet,Thumbnail,Sitelinks,Knowledge panel,People also ask",23000,5000,5000,2015-09-01,"Informational,Non-branded,Non-local"
1988,portão basculante,平开门,br,0,21000,0.10,0.47,portão basculante,2025-10-24 16:28:27,"Shopping,Thumbnail,People also ask,Video preview,Sitelinks,Knowledge panel",22000,1900,2000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1989,empréstimo online,网上贷款,br,65,21000,0.20,1.4,simplic,2025-10-21 11:56:55,"Sitelinks,People also ask,Bottom ads",23000,295000,297000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1990,contenção,遏制,br,0,21000,0.20,0.21,contenção,2025-10-21 23:15:05,"Knowledge card,People also ask,Knowledge panel,Video preview",21000,400,500,2015-09-01,"Informational,Non-branded,Non-local"
1991,cortinas,窗帘,br,5,21000,0.10,0.75,cortina,2025-10-21 05:23:38,"Local teaser pack,Thumbnail,Sitelinks,Shopping",123000,13000,13000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1992,bom dia segunda feira abençoada,早上好祝福星期一,br,0,21000,0.10,0.19,bom dia segunda feira,2025-10-23 16:03:01,"Thumbnail,Sitelinks,Video preview",21000,53000,54000,2015-09-01,"Informational,Non-branded,Non-local"
1993,carteira de estudante 2025,学生卡2025,br,7,21000,0.10,,carteira de estudante,2025-10-20 07:35:47,People also ask,21000,34000,34000,2024-01-22,"Informational,Non-branded,Non-local"
1994,desfile das escolas de samba 2025 sp,桑巴学校游行 2025 sp,br,3,21000,0.20,,quais escolas desfilam hoje em sp,2025-10-24 11:04:50,"AI Overview,Thumbnail,People also ask,Video preview",21000,19000,19000,2024-05-18,"Informational,Non-branded,Local"
1995,quartzo branco,白色石英,br,0,21000,0.10,0.35,quartzo branco,2025-10-21 23:36:44,"Thumbnail,People also ask,Sitelinks,Video preview",21000,3700,3800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1996,placar dos jogos de hoje,今天比赛的记分牌,br,77,21000,0.10,1.08,resultado dos jogos de hoje,2025-10-21 05:40:35,"Sitelinks,People also ask",21000,300000,312000,2015-09-02,"Informational,Non-branded,Non-local"
1997,vinhos,葡萄酒,br,71,21000,0.10,0.66,wine,2025-10-21 21:08:53,"Sitelinks,Thumbnail,Knowledge panel",24000,78000,80000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1998,ckd epi,慢性肾病外延,br,7,21000,0.50,0.97,ckd epi,2025-10-21 08:30:05,,48000,29000,29000,2015-09-01,"Informational,Non-branded,Non-local"
1999,monte carlos,卡洛斯山,br,27,21000,0.50,0.59,monte carlo,2025-10-21 13:51:28,Sitelinks,23000,65000,65000,2015-09-01,"Informational,Non-branded,Non-local"
2000,costa amalfitana,阿马尔菲海岸,br,0,21000,0.10,0.47,costa amalfitana,2025-10-20 23:20:40,"Thumbnail,People also ask,Knowledge panel,Video preview",96000,2300,4400,2015-09-01,"Informational,Non-branded,Non-local"
2001,oleo essencial,精油,br,10,21000,0.10,0.66,oleos essenciais,2025-10-24 19:30:46,"Sitelinks,People also ask,Shopping,Thumbnail,Video preview",22000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
2002,novinha transando,年轻女孩做爱,br,0,21000,0.30,1.44,novinha transando,2025-10-22 01:49:45,,21000,17000,17000,2015-09-01,"Non-branded,Non-local"
2003,passaporte agendamento,护照预约,br,49,21000,0.15,1.09,policia federal passaporte,2025-10-22 12:55:27,"Sitelinks,People also ask,Video preview",21000,118000,118000,2015-09-01,"Informational,Navigational,Transactional,Non-branded,Non-local"
2004,coração vetor,心矢量艺术,br,0,21000,0.70,0.35,coração vetor,2025-10-21 13:27:28,Thumbnail,22000,7400,7400,2015-09-01,"Informational,Non-branded,Non-local"
2005,perito criminal,刑事专家,br,3,21000,0.20,0.69,perito criminal,2025-10-24 10:07:04,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",21000,22000,22000,2015-09-01,"Informational,Non-branded,Non-local"
2006,jon bernthal,乔恩·伯恩撒尔,br,11,21000,0.60,0.25,filmes e programas de tv de jon bernthal,2025-10-22 19:09:27,"People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",647000,800,1100,2015-09-01,"Informational,Non-branded,Non-local"
2007,pin maker,针制造商,br,0,21000,0.10,,pin maker,2025-10-21 20:41:53,"Sitelinks,Shopping,Thumbnail,People also ask",71000,12000,58000,2015-09-20,"Informational,Commercial,Non-branded,Non-local"
2008,como aumentar o score,如何提高分数,br,47,21000,0.25,1.01,como aumentar o score,2025-10-24 23:51:58,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",21000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
2009,quokka,短尾矮袋鼠,br,1,21000,1.00,0.31,quokka,2025-10-21 19:59:57,"Thumbnail,People also ask,Video preview",776000,1200,1600,2015-09-01,"Informational,Non-branded,Non-local"
2010,cartao,卡片,br,74,21000,0.35,0.32,consulta cnpj,2025-10-22 06:09:16,"People also ask,Sitelinks,Video preview",23000,11290000,11310000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2011,calculadora de horas trabalhadas,工作时间计算器,br,3,21000,0.10,1.59,calculadora de horas trabalhadas,2025-10-21 21:50:06,,21000,70000,71000,2015-09-02,"Informational,Non-branded,Non-local"
2012,diabo da tasmânia,塔斯马尼亚恶魔,br,0,21000,0.10,0.28,diabo da tasmânia,2025-10-21 18:56:24,"Thumbnail,People also ask,Knowledge panel,Video preview",24000,3400,3800,2015-09-01,"Informational,Non-branded,Non-local"
2013,preço do ouro hoje,今日金价,br,20,21000,0.15,0.82,ouro hoje,2025-10-21 13:54:50,"Featured snippet,Thumbnail,People also ask,Sitelinks",24000,343000,345000,2015-09-01,"Informational,Non-branded,Non-local"
2014,argentina x peru,阿根廷 x 秘鲁,br,0,21000,0.25,0.49,argentina x peru,2025-10-24 18:13:14,Video preview,21000,2600,2600,2015-10-19,"Informational,Non-branded,Non-local"
2015,medicamentos,药物,br,29,21000,0.15,0.33,medicamentos,2025-10-22 00:22:50,"Thumbnail,Sitelinks,People also ask",108000,3900,3900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2016,camisetas,T恤,br,1,21000,0.20,0.55,camosetas,2025-10-21 23:51:06,"Thumbnail,Sitelinks",78000,30,30,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2017,apenas,只是,br,0,21000,0.10,0.36,apenas,2025-10-21 14:03:11,"Knowledge card,People also ask,Sitelinks,Video preview",30000,900,900,2015-09-01,"Informational,Non-branded,Non-local"
2018,epis,外延,br,25,21000,0.20,0.4,epis,2025-10-21 11:59:07,"Local teaser pack,People also ask,Knowledge panel,Thumbnail",42000,4300,4500,2015-09-01,"Informational,Non-branded,Non-local"
2019,ensino medio,中学,br,30,21000,0.15,0.43,ensino medio,2025-10-21 06:21:02,"Sitelinks,People also ask,Knowledge panel",22000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
2020,femme,女性,br,1,21000,0.25,0.74,femme resultados,2025-10-21 02:00:04,"Sitelinks,Knowledge panel,People also ask",198000,47000,47000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2021,matriz de eisenhower,艾森豪威尔矩阵,br,7,21000,0.15,0.74,matriz de eisenhower,2025-10-21 01:11:19,"AI Overview,Thumbnail,Sitelinks,Knowledge panel,People also ask,Video preview",47000,5000,5100,2015-09-03,"Informational,Non-branded,Non-local"
2022,condicionador,护发素,br,0,21000,0.10,0.19,condicionador,2025-10-21 05:45:43,"Shopping,Thumbnail,People also ask,Sitelinks",23000,500,500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2023,leon,莱昂,br,53,21000,0.70,0.5,leonbet,2025-10-21 18:20:27,Sitelinks,715000,35000,36000,2015-09-01,"Informational,Non-branded,Non-local"
2024,jogo do flamengo hoje onde assistir,今天弗拉门戈比赛在哪里观看,br,37,21000,0.10,0.81,jogo do flamengo,2025-10-21 02:53:18,"Top stories,Thumbnail,People also ask,Video preview",22000,483000,494000,2017-04-27,"Informational,Non-branded,Non-local"
2025,consulta optante simples nacional,简单的全国选择加入咨询,br,7,21000,0.15,1.07,consulta simples nacional,2025-10-21 17:49:31,"Sitelinks,Video preview",21000,325000,326000,2015-09-01,"Informational,Non-branded,Non-local"
2026,luiza marquesa pelada,路易莎·侯爵夫人 裸体,br,0,21000,0.60,,luiza marquesa erome,2025-10-24 16:13:16,,22000,8400,8400,2018-09-13,"Non-branded,Non-local"
2027,cinta,爱,br,0,21000,0.10,0.47,cinta modeladora feminina,2025-10-24 05:13:31,"People also ask,Sitelinks,Shopping,Thumbnail,Video preview",83000,14000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2028,jogos hoje futebol,今天的比赛 足球,br,57,21000,0.20,0.88,jogos de hoje,2025-10-20 23:58:09,"Top stories,Thumbnail",24000,2400000,2450000,2015-09-02,"Informational,Non-branded,Non-local"
2029,soroterapia,索罗特拉皮亚,br,0,21000,0.15,0.59,soroterapia,2025-10-22 00:26:27,"Featured snippet,People also ask,Video preview",22000,8300,8300,2015-09-01,"Informational,Non-branded,Non-local"
2030,curso de marketing digital,数字营销课程,br,21,21000,0.35,1.09,curso de marketing digital,2025-10-21 11:54:28,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",35000,36000,37000,2015-09-01,"Informational,Non-branded,Non-local"
2031,ar condicionado 18000 btus inverter,ar 空调 18000 btus 逆变器,br,0,21000,0.15,1.12,ar condicionado 18000 btus quente e frio,2025-10-20 19:32:31,"Shopping,Thumbnail,People also ask,Sitelinks",22000,5200,5200,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2032,ojogodobicho,奥乔戈多比乔,br,33,21000,0.15,1.04,deu no poste,2025-10-21 01:52:41,Video preview,21000,18570000,18580000,2015-09-01,"Informational,Non-branded,Non-local"
2033,quais partidos de direita no brasil,巴西有哪些右翼政党,br,9,21000,0.10,1.38,quais partidos de direita no brasil,2025-10-21 16:53:23,"Featured snippet,Sitelinks",21000,25000,25000,2015-10-27,"Informational,Non-branded,Local"
2034,roadmap,路线图,br,3,21000,0.25,0.55,roadmap,2025-10-23 00:26:25,"Sitelinks,People also ask,Knowledge card,Knowledge panel,Video preview,Thumbnail",205000,7800,122000,2015-09-01,"Informational,Non-branded,Non-local"
2035,up fgts,向上fgts,br,0,21000,0.25,,up,2025-10-21 13:38:46,Sitelinks,21000,116000,116000,2020-06-29,"Informational,Commercial,Non-branded,Non-local"
2036,golpe,吹,br,8,21000,0.10,0.41,golpe,2025-10-22 13:38:14,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",30000,4400,4400,2015-09-01,"Informational,Non-branded,Non-local"
2037,remedio para colica,绞痛疗法,br,0,21000,0.10,0.49,remédio para cólica,2025-10-21 08:03:47,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",22000,7700,7700,2015-09-01,"Informational,Non-branded,Non-local"
2038,belem,白色的,br,26,21000,0.10,0.27,belem do para,2025-10-24 19:29:59,"Thumbnail,People also ask,Top stories,Video preview,Knowledge panel",57000,6300,6500,2015-09-01,"Informational,Non-branded,Local"
2039,despesas,开支,br,6,21000,0.30,0.21,despesas,2025-10-24 10:51:49,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",23000,2200,2800,2015-09-01,"Informational,Non-branded,Non-local"
2040,alpha,阿尔法,br,24,21000,0.40,0.49,alpha co,2025-10-24 11:00:59,"Top ads,Sitelinks,Local pack,People also ask,Bottom ads,Paid sitelinks,Video preview,Shopping Ads,Thumbnail",493000,59000,59000,2015-09-01,"Informational,Non-branded,Non-local"
2041,o que significa anistia,特赦是什么意思？,br,7,21000,0.15,0.34,o que é anistia,2025-10-22 01:38:33,"Knowledge card,People also ask,Video preview",21000,11000,11000,2015-09-03,"Informational,Non-branded,Non-local"
2042,exame de urina,尿液检查,br,0,21000,0.20,0.67,exame de urina,2025-10-21 22:39:21,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel,Video preview",22000,11000,11000,2015-09-01,"Informational,Non-branded,Non-local"
2043,desentupidor de vaso,脱杯器,br,0,21000,0.90,0.56,desentupidor de vaso,2025-10-21 16:10:13,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",21000,2100,2200,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2044,whiskey,威士忌酒,br,0,21000,0.15,0.22,whisky,2025-10-21 21:40:56,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",476000,7100,7100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2045,abraçadeira,扎带,br,0,21000,0.10,0.26,abraçadeira,2025-10-24 20:04:42,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",22000,1000,1100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2046,terapia cognitiva comportamental,认知行为疗法,br,30,21000,0.30,0.68,terapia cognitiva comportamental,2025-10-21 01:21:33,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",22000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
2047,terapeuta,治疗师,br,0,21000,0.25,0.41,terapeuta,2025-10-22 17:42:55,"AI Overview,Thumbnail,Local pack,People also ask,Video preview,Knowledge panel",48000,1300,1400,2015-09-01,"Informational,Non-branded,Non-local"
2048,buscai primeiro o reino de deus,先求神的国,br,0,21000,0.10,0.59,buscai primeiro o reino de deus,2025-10-21 02:43:04,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",22000,8600,8700,2015-09-01,"Informational,Non-branded,Non-local"
2049,quais os jogos de hoje,今天有什么比赛,br,57,21000,0.10,0.76,jogos de hoje,2025-10-21 08:07:47,"People also ask,Top stories,Thumbnail",21000,2350000,2400000,2015-09-01,"Informational,Non-branded,Non-local"
2050,photo,照片,br,71,21000,0.15,0.5,fotos,2025-10-20 20:02:37,"Thumbnail,Sitelinks",1520000,142000,149000,2015-09-01,"Informational,Non-branded,Non-local"
2051,injeção para emagrecer,减肥注射,br,0,21000,0.15,0.8,injeção para emagrecer,2025-10-21 15:56:33,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",22000,16000,16000,2015-09-01,"Informational,Non-branded,Non-local"
2052,mastectomia,乳房切除术,br,0,21000,0.10,0.33,mastectomia,2025-10-21 18:24:50,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",63000,2700,3000,2015-09-01,"Informational,Non-branded,Non-local"
2053,atividade educação infantil,幼儿教育活动,br,0,21000,0.10,0.44,atividades para educação infantil,2025-10-21 05:19:05,"Thumbnail,Sitelinks",21000,11000,11000,2015-09-01,"Informational,Non-branded,Non-local"
2054,massoterapeuta,按摩治疗师,br,0,21000,0.15,0.51,massoterapeuta,2025-10-24 13:14:34,"AI Overview,Thumbnail,Local teaser pack,People also ask,Video preview",22000,3200,3300,2015-09-01,"Informational,Non-branded,Non-local"
2055,dia dos pais 2024,2024 年父亲节,br,2,21000,0.10,,dia dos pais 2024,2025-10-21 07:23:16,"Knowledge panel,People also ask,Thumbnail,Video preview",21000,5000,5100,2016-08-15,"Informational,Non-branded,Non-local"
2056,resultados.com,resultados.com,br,71,21000,0.15,1.04,resultados.com,2025-10-21 11:54:45,"Sitelinks,People also ask",26000,44000,49000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
2057,audiometria,听力测定,br,0,21000,0.25,0.4,audiometria,2025-10-21 22:44:10,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",46000,7700,7700,2015-09-01,"Informational,Non-branded,Non-local"
2058,fiis,费用,br,42,21000,0.20,1.02,fiis,2025-10-23 23:49:33,"Sitelinks,People also ask,Knowledge panel,Video preview",24000,29000,30000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2059,palavra de deus para hoje,今天神的话,br,5,21000,0.10,0.95,palavra de deus para hoje,2025-10-21 09:29:52,"Featured snippet,Sitelinks,People also ask,Thumbnail,Video preview",22000,8800,9000,2015-09-01,"Informational,Non-branded,Non-local"
2060,sao jose do rio preto,普雷图河畔圣若泽,br,26,21000,0.10,0.3,sao jose do rio preto,2025-10-21 17:04:03,"Sitelinks,Knowledge panel,People also ask,Top stories,Thumbnail",22000,11000,11000,2015-09-01,"Informational,Non-branded,Local"
2061,curso de informática,计算机课程,br,12,21000,0.10,0.6,curso de informática,2025-10-21 17:56:33,"Sitelinks,Local pack,People also ask",22000,4300,4600,2015-09-01,"Informational,Non-branded,Non-local"
2062,eliminatórias europa,欧洲预选赛,br,10,21000,1.50,0.82,eliminatorias europa,2025-10-21 13:35:43,"Sitelinks,People also ask,Thumbnail",22000,204000,206000,2015-09-04,"Informational,Non-branded,Non-local"
2063,camisa oversized masculina,男式大廓形衬衫,br,0,21000,0.15,0.86,camisa oversized masculina,2025-10-21 13:09:40,"Thumbnail,Sitelinks",21000,15000,15000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
2064,direito do consumidor,消费者权利,br,49,21000,0.15,0.67,direito do consumidor,2025-10-21 02:36:05,"AI Overview,People also ask,Knowledge panel",22000,5800,5900,2015-09-01,"Informational,Non-branded,Non-local"
2065,25,25,br,3,21000,0.10,0.42,25,2025-10-21 06:48:26,"Video preview,Thumbnail,People also ask",334000,1800,53000,2015-09-01,"Informational,Non-branded,Non-local"
2066,9099,9099,br,1,21000,0.20,0.96,lei 9099,2025-10-24 02:10:44,"People also ask,Video preview",22000,134000,134000,2015-09-01,"Informational,Non-branded,Non-local"
2067,adesivos personalizados,定制贴纸,br,0,21000,0.10,0.72,adesivos personalizados,2025-10-21 09:34:13,"Local teaser pack,Thumbnail,Sitelinks,Shopping Ads",22000,3500,3600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2068,deposito,订金,br,2,21000,0.15,0.13,defina depósito,2025-10-24 06:08:26,"Knowledge card,People also ask,Local teaser pack,Thumbnail,Video preview",73000,900,1000,2015-09-01,"Informational,Non-branded,Non-local"
2069,joaquim huck,若阿金·哈克,br,0,21000,1.50,0.28,joaquim huck,2025-10-22 23:55:25,"People also ask,Thumbnail,Video preview",22000,1500,1600,2015-09-01,"Informational,Non-branded,Non-local"
2070,capacho,门垫,br,1,21000,0.20,0.46,tapete capacho,2025-10-24 09:56:36,"People also ask,Sitelinks,Shopping,Thumbnail,Video preview",26000,3100,3100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2071,fibra,纤维,br,34,21000,0.20,0.74,fibra,2025-10-22 00:26:24,"Sitelinks,Knowledge panel",99000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
2072,estacionamento aeroporto guarulhos,瓜鲁柳斯机场停车场,br,30,21000,0.40,1.71,estacionamento aeroporto guarulhos,2025-10-21 09:29:53,"Local pack,Thumbnail,People also ask,Sitelinks",22000,23000,23000,2015-09-01,"Informational,Non-branded,Local"
