#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
1066,kikhosta,百日咳,se,1,14000,0.15,1,kikhosta,2025-10-22 02:04:35,"AI Overview,Thumbnail,People also ask",14000,13000,13000,2015-09-02,"Informational,Non-branded,Non-local"
1067,irland,爱尔兰,se,3,14000,0.20,0.48,irland,2025-10-21 00:25:06,"Knowledge panel,People also ask,Thumbnail,Sitelinks",143000,1900,1900,2015-09-01,"Informational,Non-branded,Non-local"
1068,katrineholm,卡特琳娜霍尔姆,se,7,14000,0.35,0.32,katrineholm,2025-10-21 22:34:49,"Sitelinks,Knowledge panel,Top stories,Thumbnail,People also ask",15000,5400,5400,2015-09-01,"Informational,Non-branded,Local"
1069,tate mcrae,泰特·麦克雷,se,75,14000,0.45,0.47,tate mcrae,2025-10-21 10:07:13,"Knowledge panel,People also ask,Thumbnail,Video preview",1610000,1000,21000,2016-08-22,"Informational,Non-branded,Non-local"
1070,storbritannien,英国,se,3,14000,0.40,0.43,storbritannien,2025-10-20 23:57:19,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",20000,4700,4800,2015-09-01,"Informational,Non-branded,Non-local"
1071,will smith,威尔·史密斯,se,86,14000,0.15,0.42,will smith,2025-10-24 17:10:51,"Thumbnail,Sitelinks,People also ask,Top stories,Video preview,Knowledge panel",1730000,800,181000,2015-09-01,"Informational,Non-branded,Non-local"
1072,högtryckstvätt,高压清洗机,se,2,14000,0.60,1.23,högtryckstvätt,2025-10-21 16:23:12,"Thumbnail,Sitelinks,Knowledge panel",15000,3300,3400,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1073,meghan markle,梅根·马克尔,se,81,14000,0.30,0.65,"meghan, hertiginna av sussex",2025-10-21 19:10:06,"Thumbnail,Knowledge panel,People also ask,Sitelinks",2120000,1500,1500,2015-09-02,"Informational,Non-branded,Non-local"
1074,tommy myllymäki,汤米·米利马基,se,1,14000,0.20,0.52,tommy myllymäki,2025-10-20 00:14:08,"People also ask,Knowledge panel",15000,11000,11000,2015-09-01,"Informational,Non-branded,Non-local"
1075,post malone,后马龙,se,70,14000,0.15,0.52,post malone,2025-10-19 19:46:51,"People also ask,Knowledge panel,Sitelinks,Thumbnail",1230000,800,800,2015-09-02,"Informational,Non-branded,Non-local"
1076,när är black friday 2024,2024 年黑色星期五是什么时候,se,4,14000,0.15,,black week verktyg,2025-10-21 13:41:11,"People also ask,Sitelinks,Knowledge panel",14000,0,0,2023-10-10,"Informational,Non-branded,Non-local"
1077,car,车,se,89,14000,0.30,0.32,car,2025-10-21 01:56:29,"Sitelinks,Thumbnail",3360000,3500,17000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
1078,linnebyxor dam,女式亚麻长裤,se,0,14000,0.25,1.43,linnebyxor dam,2025-10-21 01:11:56,"Thumbnail,Sitelinks",14000,12000,12000,2015-09-14,"Informational,Commercial,Transactional,Non-branded,Non-local"
1079,restaurang stockholm,斯德哥尔摩餐厅,se,34,14000,0.15,0.97,restaurang stockholm,2025-10-24 22:49:16,"People also ask,Sitelinks,Thumbnail",15000,20000,21000,2015-09-03,"Informational,Non-branded,Local"
1080,torrevieja,托雷维耶哈,se,2,14000,0.25,0.45,torrevieja,2025-10-21 22:08:17,"Knowledge panel,People also ask,Thumbnail",161000,600,600,2015-09-01,"Informational,Non-branded,Local"
1081,inger åberg,英格·奥伯格,se,0,14000,1.40,0.44,inger åberg,2025-10-24 11:27:31,"Thumbnail,People also ask,Video preview",14000,2300,2300,2015-12-28,"Informational,Non-branded,Non-local"
1082,inredning,家具,se,17,14000,0.15,1.16,inredning,2025-10-21 19:27:47,"Sitelinks,Thumbnail,Knowledge panel,Video preview",16000,5400,5400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1083,egypten,埃及,se,0,14000,0.30,0.48,egypten,2025-10-21 00:48:41,"Knowledge panel,People also ask,Thumbnail,Sitelinks",26000,4200,4200,2015-09-01,"Informational,Non-branded,Non-local"
1084,snickar björn,木匠熊,se,2,14000,0.70,,snickar björn,2025-10-21 06:46:08,"People also ask,Knowledge panel,Thumbnail,Video preview",15000,4000,4100,2015-11-09,"Informational,Non-branded,Non-local"
1085,österrike,奥地利,se,11,14000,0.30,0.43,austria,2025-10-21 19:03:36,"Knowledge panel,Thumbnail,Sitelinks,People also ask",16000,800,800,2015-09-01,"Informational,Non-branded,Non-local"
1086,bilar,汽车,se,61,14000,0.45,0.52,bilar,2025-10-21 19:24:39,Sitelinks,23000,4100,4500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1087,moscow mule,莫斯科骡子,se,20,14000,0.70,0.77,moscow mule,2025-10-21 18:01:03,"Thumbnail,Top stories,People also ask",593000,4500,4500,2015-09-04,"Informational,Non-branded,Non-local"
1088,parfym dam,香水女士,se,1,14000,0.40,1.04,parfym dam,2025-10-21 09:53:02,"Thumbnail,Sitelinks,Shopping,People also ask",15000,6300,6400,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
1089,saffranskladdkaka,藏红花蛋糕,se,0,14000,0.20,1.26,saffranskladdkaka,2025-10-21 10:15:28,"Top stories,Thumbnail,People also ask",15000,3600,3700,2015-09-01,"Informational,Non-branded,Non-local"
1090,schema 24,图式 24,se,0,14000,1.00,0.95,skola24,2025-10-21 16:21:16,,15000,44000,44000,2015-09-01,"Informational,Non-branded,Non-local"
1091,bensin,气体,se,0,14000,0.30,0.61,bensin,2025-10-21 19:25:02,"Local pack,People also ask,Top stories,Thumbnail,Sitelinks",31000,4200,4200,2015-09-03,"Informational,Non-branded,Non-local"
1092,kuddfodral,枕套,se,1,14000,0.15,1.43,kuddfodral,2025-10-21 08:46:48,"Shopping,Thumbnail",15000,7900,8000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1093,mobilabonnemang,移动订阅,se,46,14000,1.80,1.24,mobilabonnemang,2025-10-20 23:27:19,"Sitelinks,People also ask",15000,4800,5000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1094,om,关于,se,49,14000,0.40,0.55,om,2025-10-20 23:28:31,"Sitelinks,People also ask,Video preview",3310000,1600,1600,2015-09-01,"Informational,Non-branded,Non-local"
1095,eid mubarak,开斋节穆巴拉克,se,0,14000,0.30,0.52,eid mubarak,2025-10-21 01:07:34,"AI Overview,Thumbnail,People also ask,Sitelinks",1360000,6400,198000,2015-09-07,"Informational,Non-branded,Non-local"
1096,fisk,菲斯克,se,15,14000,0.15,0.32,fisk,2025-10-21 02:30:48,"Thumbnail,People also ask,Sitelinks",87000,2000,2000,2015-09-01,"Informational,Non-branded,Non-local"
1097,falun,法轮,se,23,14000,0.35,0.41,falu kommun,2025-10-21 20:29:33,"Knowledge panel,Sitelinks,People also ask,Top stories,Thumbnail",24000,3400,3400,2015-09-01,"Informational,Non-branded,Local"
1098,linser,镜片,se,8,14000,1.50,0.94,linser,2025-10-20 14:42:53,"Shopping,Thumbnail,Sitelinks",27000,10000,11000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1099,sexfilm,性爱电影,se,12,14000,0.20,1.66,sexfilm,2025-10-21 19:51:40,,234000,6700,6700,2015-09-01,"Non-branded,Non-local"
1100,palak paneer,帕拉克芝士,se,1,14000,0.15,1.05,palak paneer,2025-10-21 09:21:17,"Thumbnail,Top stories,People also ask",117000,14000,14000,2015-09-02,"Informational,Non-branded,Non-local"
1101,harry kane,哈里·凯恩,se,58,14000,0.25,0.53,harry kane,2025-10-21 22:53:13,"Thumbnail,Sitelinks,Knowledge panel,Top stories,People also ask",930000,7400,7400,2015-09-02,"Informational,Non-branded,Non-local"
1102,svart,黑色的,se,0,14000,0.25,0.44,svart,2025-10-20 23:58:02,"Thumbnail,People also ask",23000,1100,1100,2015-09-01,"Informational,Non-branded,Non-local"
1103,lampa,灯,se,30,14000,0.25,0.62,lampor,2025-10-22 02:01:52,Thumbnail,76000,17000,17000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1104,michael jordan,迈克尔·乔丹,se,76,14000,0.35,0.41,michael jordan,2025-10-21 20:42:53,"Thumbnail,Sitelinks,People also ask,Knowledge panel",1730000,4800,508000,2015-09-01,"Informational,Non-branded,Non-local"
1105,första världskriget,第一次世界大战,se,2,14000,0.40,0.71,första världskriget,2025-10-20 13:55:28,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",15000,9100,9300,2015-09-01,"Informational,Non-branded,Non-local"
1106,högtalare,扬声器,se,0,14000,0.10,0.9,högtalare,2025-10-21 06:43:31,"Shopping,Thumbnail,Knowledge panel,Sitelinks",15000,3100,3200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1107,lampor,灯,se,42,14000,0.25,1.22,lampor,2025-10-20 10:02:55,"Thumbnail,Sitelinks",53000,12000,12000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1108,karamelliserad lök,焦糖洋葱,se,0,14000,0.15,1.22,karamelliserad lök,2025-10-20 07:37:47,"Top stories,Thumbnail,People also ask,Video preview",15000,13000,14000,2015-09-01,"Informational,Non-branded,Non-local"
1109,fordon,车辆,se,6,14000,0.45,0.84,fråga på annat fordon,2025-10-21 17:50:10,"Sitelinks,People also ask",18000,421000,423000,2015-09-01,"Informational,Non-branded,Non-local"
1110,trådlösa hörlurar,无线耳机,se,0,14000,0.15,1.09,bluetooth hörlurar,2025-10-24 10:07:49,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",15000,3600,3600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1111,påslakan,被套,se,3,14000,0.20,1.27,påslakan,2025-10-24 16:18:31,"Thumbnail,Shopping,People also ask",16000,4500,4600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1112,irish coffee,爱尔兰咖啡,se,11,14000,0.20,0.95,irish coffee,2025-10-20 15:30:02,Thumbnail,200000,10000,10000,2015-09-03,"Informational,Non-branded,Non-local"
1113,luftfuktare,加湿器,se,2,14000,0.35,1.52,luftfuktare,2025-10-21 00:50:29,People also ask,15000,8300,8400,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
1114,loafers,乐福鞋,se,0,14000,0.25,0.5,loafers dam,2025-10-24 10:39:28,"Thumbnail,Shopping,People also ask,Video preview",490000,4000,4100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1115,vad kostar elen idag,今天电费是多少？,se,23,14000,0.35,,spotpris el,2025-10-20 08:56:35,"Sitelinks,People also ask",15000,234000,238000,2018-06-27,"Informational,Non-branded,Non-local"
1116,herpes,疱疹,se,11,14000,1.00,0.73,herpes,2025-10-16 03:07:18,"AI Overview,Thumbnail,People also ask,Sitelinks",1720000,19000,19000,2015-09-01,"Informational,Non-branded,Non-local"
1117,linnebyxor herr,男士亚麻长裤,se,0,14000,0.25,1.92,linnebyxor herr,2025-10-21 05:56:38,"Thumbnail,Sitelinks",14000,6500,6600,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
1118,lunch,午餐,se,5,14000,0.20,0.42,enkel lunch,2025-10-21 23:48:47,"Thumbnail,People also ask",379000,6100,6200,2015-09-01,"Informational,Non-branded,Non-local"
1119,flaggor,旗帜,se,0,14000,0.25,0.79,flaggor,2025-10-24 21:44:35,"Thumbnail,People also ask,Sitelinks,Video preview",15000,18000,19000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1120,skåne,斯堪尼亚,se,34,14000,0.25,0.47,skåne,2025-10-21 18:29:12,"Knowledge panel,Thumbnail,Sitelinks,People also ask",24000,1500,1600,2015-09-01,"Informational,Non-branded,Local"
1121,jonna lundell,乔娜·伦德尔,se,1,14000,0.10,0.62,jonna lundell,2025-10-20 21:50:06,"People also ask,Knowledge panel,Thumbnail,Top stories,Video preview",17000,5100,5100,2015-09-01,"Informational,Non-branded,Non-local"
1122,henrik jönsson,亨里克·约翰逊,se,2,14000,0.25,0.87,henrik jönsson,2025-10-13 18:51:46,"Thumbnail,Knowledge panel,People also ask",15000,2700,2800,2015-09-07,"Informational,Non-branded,Non-local"
1123,våffeljärn,华夫饼熨斗,se,0,14000,0.10,1.19,våffeljärn,2025-10-24 22:36:31,"Thumbnail,Shopping,People also ask,Video preview",15000,4200,4300,2015-09-05,"Informational,Commercial,Non-branded,Non-local"
1124,mal,马尔,se,1,14000,0.20,0.51,mal,2025-10-21 13:40:15,"Knowledge card,People also ask,Sitelinks",468000,5900,6000,2015-09-01,"Informational,Non-branded,Non-local"
1125,skohylla,鞋架,se,0,14000,0.20,1.57,skohylla,2025-10-21 19:29:39,"Shopping,Thumbnail",15000,21000,22000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1126,vemdalen,韦姆达伦,se,17,14000,0.25,0.7,vemdalen,2025-10-24 11:49:52,"Thumbnail,Sitelinks,Knowledge panel,People also ask,Video preview",17000,3100,3100,2015-09-01,"Informational,Non-branded,Local"
1127,beyonce,碧昂丝,se,88,14000,0.20,0.44,beyonce,2025-10-21 05:44:44,"Knowledge panel,Thumbnail,People also ask,Sitelinks",1730000,700,700,2015-09-01,"Informational,Non-branded,Non-local"
1128,currysås,咖喱酱,se,0,13000,0.15,1.3,currysås,2025-10-24 01:06:45,"Top stories,Thumbnail,People also ask,Video preview",14000,3800,4000,2015-09-01,"Informational,Non-branded,Non-local"
1129,online casino,网上赌场,se,83,13000,13.00,1.21,casumo,2025-10-24 06:03:05,Sitelinks,1060000,31000,33000,2015-09-04,"Informational,Commercial,Transactional,Non-branded,Non-local"
1130,madrid,马德里,se,37,13000,0.25,0.35,madrid,2025-10-21 20:13:17,"Knowledge panel,People also ask,Thumbnail,Sitelinks",2040000,1700,1700,2015-09-01,"Informational,Non-branded,Local"
1131,grinchen,格林琴,se,2,13000,0.15,0.44,grinchen,2025-10-24 14:34:26,"People also ask,Video preview,Knowledge panel",21000,1300,1300,2015-09-02,"Informational,Non-branded,Non-local"
1132,klädhängare,衣架,se,0,13000,0.25,1,klädhängare,2025-10-21 12:27:34,"Thumbnail,Shopping,Sitelinks",14000,20000,20000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1133,traduttore,翻译者,se,48,13000,0.25,0.17,traduttore,2025-10-24 17:22:38,"Knowledge card,Video preview",14750000,700,160000,2015-09-01,"Informational,Non-branded,Non-local"
1134,tapeter,墙纸,se,21,13000,0.15,1.33,tapeter,2025-10-21 03:59:12,"Thumbnail,Sitelinks",16000,9900,10000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1135,lebron james,勒布朗·詹姆斯,se,91,13000,0.25,0.43,lebron james,2025-10-24 04:59:38,"Thumbnail,People also ask,Knowledge panel,Video preview",3360000,5300,5300,2015-09-01,"Informational,Non-branded,Non-local"
1136,malmö stad,马尔默市,se,11,13000,0.10,0.92,malmö stad,2025-10-24 17:27:59,"Sitelinks,Video preview",14000,16000,16000,2015-09-01,"Informational,Non-branded,Local"
1137,auschwitz,奥斯维辛,se,14,13000,0.35,0.46,auschwitz,2025-10-21 01:03:09,"Sitelinks,Knowledge panel,People also ask",603000,2700,47000,2015-09-01,"Informational,Non-branded,Non-local"
1138,potatisbullar,土豆面包,se,0,13000,0.50,1.01,potatisbullar,2025-10-16 17:00:14,"Top stories,Thumbnail,People also ask,Video preview",14000,6500,6700,2015-09-01,"Informational,Non-branded,Non-local"
1139,nigeria,尼日利亚,se,13,13000,0.15,0.52,nigeria,2025-10-24 06:30:02,"Thumbnail,People also ask,Sitelinks,Top stories,Knowledge panel",983000,700,700,2015-09-01,"Informational,Non-branded,Non-local"
1140,rakapparat,剃须刀,se,0,13000,0.70,1.03,rakapparat,2025-10-20 21:03:36,"Sitelinks,People also ask,Bottom ads,Paid sitelinks",14000,5200,5300,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1141,agnetha fältskog,阿格内莎·法尔茨科格,se,12,13000,0.15,0.43,agnetha fältskog,2025-10-21 05:45:54,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",186000,4500,4500,2015-09-01,"Informational,Non-branded,Non-local"
1142,download youtube video,下载 YouTube 视频,se,74,13000,0.70,1.39,youtube downloader,2025-10-21 15:23:51,Video preview,1310000,42000,7910000,2015-09-02,"Transactional,Non-branded,Non-local"
1143,katy perry,凯蒂佩里,se,85,13000,0.10,0.4,katy perry,2025-10-24 16:50:14,"Knowledge panel,Thumbnail,People also ask,Sitelinks,Video preview",1520000,500,500,2015-09-01,"Informational,Non-branded,Non-local"
1144,spenatsoppa,菠菜汤,se,0,13000,0.15,1.3,spenatsoppa,2025-10-21 17:46:36,"Thumbnail,Top stories,People also ask,Video preview",14000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
1145,hundraser,狗品种,se,3,13000,0.20,0.9,hundraser,2025-10-21 15:29:31,"Thumbnail,Sitelinks,People also ask,Knowledge panel",15000,19000,20000,2015-09-01,"Informational,Non-branded,Non-local"
1146,bäddmadrass,床垫,se,0,13000,0.30,1.08,bäddmadrass 180x200,2025-10-24 15:38:11,"People also ask,Shopping,Thumbnail,Video preview",14000,13000,13000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1147,pinsa pizza,表弟披萨,se,0,13000,0.10,,pinsa,2025-10-21 09:39:19,"Sitelinks,Thumbnail,Top stories,People also ask,Video preview",26000,26000,26000,2017-10-24,"Informational,Non-branded,Non-local"
1148,bokhylla,书架,se,0,13000,0.20,1.21,ikea bokhylla,2025-10-20 21:51:03,Thumbnail,14000,14000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1149,änglagård,天使农场,se,4,13000,0.10,0.51,änglagård,2025-10-24 23:21:58,"Sitelinks,Knowledge panel,People also ask,Video preview",14000,6800,6800,2015-09-06,"Informational,Non-branded,Non-local"
1150,gaming dator,游戏数据,se,3,13000,0.25,1.48,gaming dator,2025-10-24 19:08:32,"Shopping,Thumbnail,Video preview",13000,5900,5900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1151,leverkusen,莱弗库森,se,67,13000,0.20,0.36,leverkusen,2025-10-24 15:23:21,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",1110000,1300,1300,2015-09-02,"Informational,Non-branded,Local"
1152,mexico,墨西哥,se,38,13000,0.20,0.4,mexican,2025-10-21 21:57:23,"Thumbnail,Sitelinks,Knowledge panel,People also ask",1960000,90,152000,2015-09-02,"Informational,Non-branded,Non-local"
1153,ryggbiff,沙朗牛排,se,0,13000,0.15,0.8,ryggbiff,2025-10-20 18:56:28,"Top stories,Thumbnail,People also ask",14000,5700,5800,2015-09-01,"Informational,Non-branded,Non-local"
1154,tilda törnqvist,蒂尔达·托恩奎斯特,se,1,13000,0.15,,tilda törnqvist,2025-10-21 20:19:32,"People also ask,Knowledge panel,Thumbnail,Video preview",14000,6300,6300,2016-06-24,"Informational,Non-branded,Non-local"
1155,focaccia recept,佛卡夏接受,se,0,13000,0.25,1.34,focaccia recept,2025-10-21 05:46:05,"Top stories,Thumbnail,People also ask",31000,8700,8700,2015-09-05,"Informational,Non-branded,Non-local"
1156,kpi,关键绩效指标,se,12,13000,0.25,0.65,kpi,2025-10-21 09:04:04,"AI Overview,Thumbnail,Sitelinks,People also ask",751000,5100,5100,2015-09-01,"Informational,Non-branded,Non-local"
1157,ljusslinga utomhus,户外串灯,se,0,13000,0.10,1.5,ljusslinga,2025-10-21 14:48:19,"Thumbnail,Shopping",14000,20000,21000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
1158,johan glans,约翰龟头,se,0,13000,0.25,0.64,johan glans,2025-10-20 16:37:24,"Sitelinks,Knowledge panel,People also ask,Video preview",14000,1800,1800,2015-09-01,"Informational,Non-branded,Non-local"
1159,febertermometer,发烧温度计,se,0,13000,0.15,1.14,febertermometer,2025-10-21 00:42:06,"Sitelinks,People also ask,Shopping,Thumbnail",14000,4300,4300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1160,smartwatch,智能手表,se,0,13000,0.40,0.98,smart watch,2025-10-21 06:44:35,"Shopping,Thumbnail,People also ask,Sitelinks",1350000,8400,8500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1161,avlastningsbord,浮雕台,se,0,13000,0.25,1.46,avlastningsbord,2025-10-21 23:11:23,"Thumbnail,Sitelinks",16000,11000,11000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1162,anna karin hatt,安娜·卡琳 帽子,se,3,13000,0.10,0.61,anna karin hatt,2025-10-20 22:39:19,"Top stories,Thumbnail,Knowledge panel,Sitelinks",14000,1300,1300,2015-09-01,"Informational,Non-branded,Non-local"
1163,fotsvamp,香港脚,se,0,13000,0.10,1.02,fotsvamp,2025-10-20 22:07:03,"People also ask,Sitelinks,Knowledge panel,Thumbnail",14000,11000,11000,2015-09-01,"Informational,Non-branded,Non-local"
1164,camwhores,凸轮妓女,se,39,13000,0.80,1.15,camwhores,2025-10-23 21:06:26,,815000,13000,13000,2015-11-23,"Navigational,Non-branded,Non-local"
1165,poster,海报,se,35,13000,0.45,0.84,posters,2025-10-20 20:36:31,"Sitelinks,Thumbnail",1030000,13000,13000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1166,jenny alversjö,珍妮·阿尔弗舍,se,2,13000,0.60,0.58,jenny alversjö,2025-10-24 22:24:55,"Thumbnail,People also ask,Knowledge panel,Video preview",14000,2900,2900,2015-09-13,"Informational,Non-branded,Non-local"
1167,vit klänning,白色连衣裙,se,0,13000,0.15,1.39,vit klänning,2025-10-21 18:31:03,"Thumbnail,Sitelinks",14000,9300,9400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1168,sneakers herr,运动鞋先生,se,0,13000,0.25,1.17,sneakers herr,2025-10-20 22:00:40,"Thumbnail,Sitelinks,People also ask,Shopping",13000,7000,7100,2015-09-06,"Informational,Commercial,Non-branded,Non-local"
1169,handväska,手提包,se,0,13000,0.15,1.12,handväska,2025-10-21 10:33:50,"Thumbnail,Sitelinks",14000,10000,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1170,islam,伊斯兰教,se,33,13000,0.15,0.74,islam,2025-10-20 05:44:42,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",715000,6700,6700,2015-09-02,"Informational,Non-branded,Non-local"
1171,duschvägg,淋浴墙,se,0,13000,0.20,1.33,duschvägg,2025-10-21 16:58:35,"Shopping,Thumbnail,Knowledge panel",14000,14000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1172,torsk i ugn,烤箱里的鳕鱼,se,0,13000,0.15,1.19,torsk i ugn,2025-10-20 20:23:36,"Top stories,Thumbnail,People also ask,Video preview",13000,6200,6300,2015-09-01,"Informational,Non-branded,Non-local"
1173,lissabon,里斯本,se,1,13000,0.35,0.53,lissabon,2025-10-21 01:30:34,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks",198000,1500,1500,2015-09-01,"Informational,Non-branded,Local"
1174,järv,湖,se,0,13000,1.50,0.5,järv,2025-10-24 23:42:50,"Thumbnail,People also ask,Knowledge panel",15000,500,600,2015-09-01,"Informational,Non-branded,Non-local"
1175,linsgryta,林斯格里塔,se,0,13000,0.20,1.34,linsgryta,2025-10-21 01:50:45,"Top stories,Thumbnail",14000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
1176,visby,维斯比,se,47,13000,0.35,0.4,visby,2025-10-20 19:50:33,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask",43000,900,900,2015-09-01,"Informational,Non-branded,Local"
1177,katter,猫,se,21,13000,0.40,0.43,katt,2025-10-24 11:18:14,"People also ask,Knowledge panel,Thumbnail,Sitelinks,Video preview",20000,1500,1500,2015-09-01,"Informational,Non-branded,Non-local"
1178,aioli,蒜泥蛋黄酱,se,0,13000,0.25,0.98,aioli,2025-10-24 07:16:23,"Top stories,Thumbnail,People also ask,Video preview",279000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
1179,gustaf v,古斯塔夫五世,se,9,13000,0.10,0.47,gustaf v,2025-10-15 13:32:05,"Sitelinks,People also ask,Thumbnail,Video preview,Knowledge panel",13000,7400,7400,2015-09-01,"Informational,Non-branded,Non-local"
1180,fotobok,照片书,se,7,13000,1.80,1.4,fotobok,2025-10-21 01:16:33,"Sitelinks,People also ask,Knowledge panel,Shopping,Thumbnail",19000,7600,8000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1181,jeremy allen white,杰里米·艾伦·怀特,se,42,13000,0.10,0.46,jeremy allen white,2025-10-21 03:59:46,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",1040000,4100,160000,2015-09-12,"Informational,Non-branded,Non-local"
1182,inlagd gurka,腌黄瓜,se,0,13000,0.20,1.26,inlagd gurka,2025-10-20 21:28:13,"Top stories,Thumbnail,People also ask,Video preview",14000,5000,5100,2015-09-01,"Informational,Non-branded,Non-local"
1183,banksy,班克斯,se,74,13000,0.25,0.65,banksy,2025-10-21 01:05:29,"Thumbnail,Knowledge panel,People also ask",687000,5500,5500,2015-09-01,"Informational,Non-branded,Non-local"
1184,champagne,香槟酒,se,2,13000,0.45,0.41,champagne systembolaget,2025-10-24 15:26:52,"People also ask,Thumbnail,Shopping,Sitelinks,Video preview",671000,4900,4900,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
1185,georgien,乔治亚州,se,0,13000,0.15,0.55,georgien,2025-10-24 00:28:30,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",135000,3900,3900,2015-09-04,"Informational,Non-branded,Non-local"
1186,när är black friday,黑色星期五是什么时候,se,7,13000,0.25,0.56,black friday,2025-10-20 20:20:56,"People also ask,Sitelinks,Knowledge panel",13000,25000,25000,2015-09-02,"Informational,Non-branded,Non-local"
1187,ko,是,se,1,13000,0.15,0.38,ko,2025-10-21 16:17:37,"AI Overview,Thumbnail,Sitelinks,Video preview",369000,3900,3900,2015-09-01,"Informational,Non-branded,Non-local"
1188,edinburgh,爱丁堡,se,91,13000,0.25,0.38,edinburgh,2025-10-21 07:31:05,"Knowledge panel,People also ask,Thumbnail,Sitelinks",950000,700,700,2015-09-01,"Informational,Non-branded,Local"
1189,värnamo,保护,se,27,13000,0.30,0.37,värnamo,2025-10-21 01:06:46,"Thumbnail,Sitelinks,Top stories,People also ask",15000,3100,3200,2015-09-01,"Informational,Non-branded,Local"
1190,bilbarnstol,汽车座椅,se,1,13000,0.15,1,bilbarnstol,2025-10-24 12:36:08,"People also ask,Shopping,Thumbnail,Video preview",13000,5600,5800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1191,porto,波尔图,se,12,13000,0.35,0.71,porto,2025-10-21 00:46:32,"Thumbnail,People also ask,Sitelinks",1300000,8400,8400,2015-09-01,"Informational,Non-branded,Local"
1192,auktion,拍卖,se,60,13000,0.10,1.19,auktion,2025-10-22 00:16:45,Sitelinks,22000,13000,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1193,ukraina nyheter,乌克兰新闻,se,3,13000,0.70,,svt just nu,2025-10-21 14:57:30,"Top stories,Thumbnail",17000,10,50,2015-09-01,"Informational,Non-branded,Non-local"
1194,gamingstol,盖姆斯托尔,se,0,13000,0.25,1.6,gamingstol,2025-10-21 11:31:21,"Sitelinks,Shopping,Thumbnail",18000,13000,13000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
1195,solglasögon herr,太阳镜 男士,se,0,13000,0.30,1.41,solglasögon herr,2025-10-20 20:50:47,"Sitelinks,Thumbnail",14000,3700,3800,2015-09-11,"Informational,Commercial,Non-branded,Non-local"
1196,instagram viewer,Instagram 查看器,se,78,13000,0.25,1.58,instagram viewer,2025-10-21 22:36:37,Sitelinks,1700000,29000,4910000,2015-09-08,"Informational,Non-branded,Non-local"
