#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
266,مخالفة,侵权,sa,1,22000,0.35,0.91,المخالفات المرورية,2025-10-24 08:33:17,"Top stories,Thumbnail,People also ask,Video preview",32000,98000,99000,2015-09-29,"Informational,Non-branded,Non-local"
267,1,1,sa,11,22000,0.15,0.4,1,2025-10-20 14:37:02,Video preview,3840000,3300,546000,2015-09-01,"Informational,Non-branded,Non-local"
268,القادسية ضد النصر,卡迪西亚 vs 纳斯尔,sa,0,22000,0.10,,القادسية ضد النصر,2025-10-21 17:46:39,"People also ask,Video preview,Thumbnail",59000,3300,14000,2020-09-03,"Informational,Non-branded,Non-local"
269,eid ul fitr 2025,2025 年开斋节,sa,6,22000,1.80,,eid 2025,2025-10-24 22:51:36,"People also ask,Thumbnail,Video preview,Knowledge panel",664000,3800,350000,2020-05-23,"Informational,Non-branded,Non-local"
270,qr code generator,二维码生成器,sa,94,22000,0.25,1.49,qr code generator,2025-10-21 08:47:02,Sitelinks,3330000,22000,2630000,2015-09-01,"Non-branded,Non-local"
271,سوق الاسهم,股市,sa,26,22000,0.60,1.09,جميع الأسهم اليوم,2025-10-24 21:52:50,"Sitelinks,Top stories,Thumbnail,Video preview",24000,276000,277000,2015-09-01,"Informational,Non-branded,Non-local"
272,تامين سيارة,汽车保险,sa,39,22000,0.40,1.22,تاميني,2025-10-21 16:08:43,Sitelinks,25000,616000,626000,2015-09-22,"Informational,Commercial,Non-branded,Non-local"
273,cheap flights,廉价航班,sa,50,22000,0.15,1.16,cheap flights,2025-10-20 23:16:30,Sitelinks,2430000,23000,646000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
274,منصه التطوع,志愿服务平台,sa,0,22000,1.00,,العمل التطوعي,2025-10-21 01:48:09,,22000,89000,89000,2019-03-04,"Informational,Non-branded,Non-local"
275,شطرنج,棋,sa,30,22000,0.10,1.1,شطرنج,2025-10-21 06:51:13,"Thumbnail,Sitelinks,Knowledge panel",98000,7100,59000,2015-09-01,"Informational,Non-branded,Non-local"
276,السعوديه,沙特阿拉伯,sa,66,22000,0.45,0.74,السعودية,2025-10-21 08:55:47,"Top ads,Thumbnail,Sitelinks,Knowledge panel,Top stories,People also ask",38000,37000,52000,2015-09-01,"Informational,Non-branded,Non-local"
277,اجازة المدارس,学校假期,sa,0,22000,0.15,0.85,التقويم الدراسي,2025-10-21 01:55:34,"Sitelinks,People also ask",23000,382000,389000,2015-09-04,"Informational,Non-branded,Non-local"
278,d,d,sa,1,22000,0.15,0.33,فيتامين دال,2025-10-24 10:40:15,"People also ask,Knowledge panel,Video preview,Top stories,Thumbnail,Sitelinks",4450000,8600,68000,2015-09-01,"Informational,Non-branded,Non-local"
279,erp,企业资源计划,sa,64,21000,1.20,0.46,erp,2025-10-16 16:28:45,"AI Overview,Thumbnail,Knowledge panel,Sitelinks,People also ask",1090000,3600,3600,2015-09-04,"Informational,Non-branded,Non-local"
280,israel,以色列,sa,86,21000,0.10,0.47,israel,2025-10-21 23:50:43,"Top stories,Thumbnail,Knowledge panel,Sitelinks",5760000,1500,305000,2015-09-01,"Informational,Non-branded,Non-local"
281,الوان,颜色,sa,1,21000,0.10,0.6,متجر الوان,2025-10-24 06:45:29,"Sitelinks,People also ask,Thumbnail,Video preview",62000,3200,3400,2015-09-01,"Informational,Non-branded,Non-local"
282,اللهم صل وسلم على نبينا مُحمَّدﷺ مزخرف,上帝啊，保佑我们的先知穆罕默德并赐予他平安，愿上帝保佑他并赐予他平安,sa,0,21000,0.10,,اللهم صل وسلم على نبينا مُحمَّدﷺ مزخرف,2025-10-21 13:05:54,"AI Overview,Thumbnail,Sitelinks,People also ask",35000,8700,10000,2022-07-23,"Informational,Non-branded,Non-local"
283,حروف الانجليزي,英文字母,sa,0,21000,0.15,0.56,الحروف الانجليزية,2025-10-21 12:14:04,"Video preview,Knowledge panel,Thumbnail",56000,13000,29000,2015-09-01,"Informational,Non-branded,Non-local"
284,بروتين,蛋白质,sa,0,21000,0.20,0.45,بروتين,2025-10-19 03:22:40,"Local teaser pack,Thumbnail,Sitelinks,People also ask",36000,3600,3700,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
285,hijri to gregorian,回历到公历,sa,9,21000,1.30,1.09,gregorian to hijri,2025-10-24 16:07:33,,23000,11000,13000,2015-09-01,"Informational,Non-branded,Non-local"
286,الاسهم,股票,sa,23,21000,0.60,1.23,جميع الأسهم اليوم,2025-10-24 17:52:12,"People also ask,Top stories,Thumbnail,Sitelinks,Video preview",25000,276000,277000,2015-09-01,"Informational,Non-branded,Non-local"
287,وظايف,职责,sa,67,21000,0.10,1.02,وظائف,2025-10-24 11:50:05,"Sitelinks,People also ask,Video preview",24000,135000,137000,2015-09-01,"Informational,Non-branded,Non-local"
288,تصغير حجم ملف pdf,减小 pdf 文件大小,sa,13,21000,0.10,1.46,ضغط pdf,2025-10-21 23:07:40,,29000,256000,319000,2015-09-01,"Informational,Non-branded,Non-local"
289,العفاف,贞洁,sa,1,21000,0.35,1.06,العفاف,2025-10-21 00:41:08,"Sitelinks,People also ask",21000,35000,36000,2015-09-01,"Informational,Non-branded,Non-local"
290,شعر,诗,sa,7,21000,0.20,0.5,شعر,2025-10-22 03:03:32,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",147000,1700,1700,2015-09-01,"Informational,Non-branded,Non-local"
291,مكه,麦加,sa,24,21000,0.10,0.32,مكه,2025-10-21 16:38:41,"Thumbnail,Sitelinks,Knowledge panel,Video preview",35000,16000,26000,2015-09-01,"Informational,Non-branded,Local"
292,هاري بوتر,哈利·波特,sa,28,21000,0.35,0.59,هاري بوتر,2025-10-24 07:41:02,"Sitelinks,Knowledge panel,People also ask,Thumbnail,Video preview",66000,3000,19000,2015-09-01,"Informational,Non-branded,Non-local"
293,استعلام عن تأشيرة برقم الطلب,通过申请号查询签证,sa,9,21000,0.50,,وزارة الخارجية,2025-10-21 01:47:53,"Sitelinks,People also ask",37000,581000,655000,2017-07-22,"Informational,Non-branded,Non-local"
294,new year's eve,除夕,sa,65,21000,0.15,0.24,new year celebration,2025-10-21 23:40:03,"Knowledge card,Thumbnail,Knowledge panel,Sitelinks,People also ask",1640000,1200,96000,2015-09-03,"Informational,Non-branded,Non-local"
295,اجازات المدارس,学校假期,sa,0,21000,0.20,0.89,التقويم الدراسي 1446,2025-10-22 00:37:58,"Sitelinks,People also ask",21000,324000,332000,2015-09-05,"Informational,Non-branded,Non-local"
296,xsmb,徐工,sa,82,21000,5.00,1.55,xsmb,2025-10-21 10:02:50,Sitelinks,33590000,14000,20170000,2015-09-07,"Informational,Non-branded,Non-local"
297,عروض اليوم الوطني,国庆优惠,sa,2,21000,0.20,1.09,عروض اليوم الوطني,2025-10-24 13:32:43,"Shopping Ads,Thumbnail,AI Overview,People also ask,Bottom ads,Paid sitelinks,Sitelinks,Video preview",22000,21000,21000,2015-09-07,"Informational,Commercial,Non-branded,Non-local"
298,manhwa,漫画,sa,73,21000,0.15,0.81,manhwa,2025-10-21 20:09:36,"Video preview,Knowledge panel,Sitelinks",2230000,13000,736000,2015-09-11,"Informational,Non-branded,Non-local"
299,بث مباشر مباريات,直播比赛,sa,16,21000,0.25,1.56,كورة لايف,2025-10-22 02:00:57,Video preview,115000,410000,3690000,2015-09-12,"Informational,Non-branded,Non-local"
300,البحرين,巴林,sa,39,21000,0.50,0.42,البحرين,2025-10-21 01:13:03,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Top stories",60000,3500,12000,2015-09-01,"Informational,Non-branded,Local"
301,العمل,工作,sa,61,21000,0.10,1.09,مكتب العمل,2025-10-20 15:59:19,Sitelinks,38000,327000,330000,2015-09-01,"Informational,Non-branded,Non-local"
302,فيتامين b12,维生素B12,sa,10,21000,0.40,0.86,فيتامين b12,2025-10-21 23:54:56,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",69000,10000,16000,2015-09-03,"Informational,Non-branded,Non-local"
303,مساج,按摩,sa,0,21000,0.25,0.53,مساج تايلندي,2025-10-24 11:34:39,"Local pack,People also ask,Thumbnail,Video preview",84000,30,50,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
304,الشرق الاوسط,中东,sa,24,21000,0.30,0.92,الشرق الاوسط,2025-10-21 05:48:38,"Sitelinks,People also ask",86000,29000,109000,2015-09-01,"Informational,Non-branded,Non-local"
305,علم فلسطين,巴勒斯坦国旗,sa,0,20000,0.10,0.17,فلسطين علم,2025-10-20 16:04:55,"Thumbnail,People also ask,Knowledge panel,Video preview,Sitelinks",237000,600,29000,2015-09-01,"Informational,Non-branded,Non-local"
306,السجل التجاري,商业登记处,sa,6,20000,0.10,1.09,سجل تجاري,2025-10-24 15:34:37,"Sitelinks,Knowledge panel,People also ask,Video preview",28000,94000,95000,2015-09-01,"Informational,Non-branded,Non-local"
307,192.168.l00.1,192.168.l00.1,sa,17,20000,4.00,1.06,192.168.l00.1,2025-10-21 01:51:34,"Sitelinks,Video preview",1020000,6400,383000,2015-09-01,"Informational,Non-branded,Non-local"
308,بث مباريات,转播比赛,sa,15,20000,2.50,1.58,كورة لايف,2025-10-21 13:47:28,,48000,410000,3690000,2015-09-15,"Informational,Non-branded,Non-local"
309,عسل,蜂蜜,sa,39,20000,0.50,0.27,رشوف,2025-10-21 09:23:23,"Thumbnail,Sitelinks,People also ask",73000,7800,9200,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
310,رحلات,行程,sa,45,20000,0.20,0.96,رحلات,2025-10-18 06:41:42,"Thumbnail,Sitelinks",27000,21000,21000,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
311,المرور,交通,sa,22,20000,1.00,0.87,المرور,2025-10-24 20:32:18,"People also ask,Video preview",31000,38000,38000,2015-09-01,"Informational,Non-branded,Non-local"
312,غسول وجه,洗脸,sa,0,20000,0.25,0.34,غسول وجه,2025-10-21 15:08:07,"Thumbnail,People also ask",30000,4500,4500,2015-10-01,"Informational,Commercial,Non-branded,Non-local"
313,english,英语,sa,96,20000,0.30,0.35,english,2025-10-20 17:59:18,"Knowledge card,Thumbnail,Sitelinks,Video preview",1680000,2100,190000,2015-09-01,"Informational,Non-branded,Non-local"
314,saudi riyal rate in pakistan today,今日 沙特里亚尔 在 巴基斯坦 的汇率,sa,1,20000,0.15,0.52,sar to pkr,2025-10-20 23:40:56,"People also ask,Sitelinks",27000,96000,188000,2015-09-23,"Informational,Non-branded,Local"
315,lms ksu,勒姆斯克苏,sa,22,20000,0.60,1.06,بلاك بورد سعود,2025-10-24 20:59:23,Sitelinks,20000,128000,128000,2015-09-01,"Navigational,Non-branded,Non-local"
316,سرير,床,sa,0,20000,0.15,0.28,سرير ايكيا,2025-10-21 08:30:58,"Thumbnail,Video preview",37000,9500,10000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
317,جميع الاسهم اليوم,今日所有股票,sa,10,20000,0.40,0.96,جميع الأسهم اليوم,2025-10-21 05:40:20,Sitelinks,20000,270000,271000,2015-09-01,"Informational,Non-branded,Non-local"
318,ليمون,柠檬,sa,0,20000,0.15,0.17,صيدلية ليمون,2025-10-21 01:03:24,"Sitelinks,Thumbnail,Video preview,Local teaser pack",44000,24000,24000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
319,درايف,驾驶,sa,13,20000,0.45,0.03,درايف,2025-10-24 18:44:40,"People also ask,Thumbnail,Video preview",30000,600,2000,2015-09-02,"Informational,Non-branded,Non-local"
320,namaz time,祈祷时间,sa,0,20000,1.60,0.51,prayer time dammam,2025-10-24 17:58:41,"Video preview,Knowledge panel",259000,17000,17000,2015-09-02,"Informational,Non-branded,Non-local"
321,azan time jeddah,吉达阿赞时间,sa,0,20000,0.15,0.42,jeddah prayer time,2025-10-21 09:04:15,"Knowledge card,People also ask",21000,67000,69000,2015-09-05,"Informational,Non-branded,Local"
322,مواقيت الصلاة في الخرج,Al Kharj 的祈祷时间,sa,0,19000,0.70,0.82,مواقيت الصلاة في الخرج,2025-10-21 08:51:07,Knowledge card,19000,28000,28000,2015-09-01,"Informational,Non-branded,Local"
323,am,是,sa,6,19000,0.40,0.34,am,2025-10-24 11:57:33,"AI Overview,Thumbnail,Top ads,People also ask,Bottom ads,Paid sitelinks,Video preview,Knowledge panel",1310000,5000,8500,2015-09-01,"Informational,Non-branded,Non-local"
324,تحويل الصورة الى pdf,将图像转换为 pdf,sa,9,19000,0.15,1.42,تحويل صورة الى pdf,2025-10-20 23:03:50,,30000,301000,439000,2015-09-01,"Transactional,Non-branded,Non-local"
325,jeddah prayer times,吉达祈祷时间,sa,0,19000,1.00,0.6,jeddah prayer time,2025-10-21 02:18:38,"Knowledge card,People also ask",20000,75000,77000,2015-09-01,"Informational,Non-branded,Local"
326,زيت زيتون,橄榄油,sa,15,19000,0.70,0.28,زيت الزيتون,2025-10-21 08:41:39,Thumbnail,38000,300,300,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
327,يانسون,八角,sa,1,19000,0.10,0.28,اليانسون,2025-10-21 13:40:21,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",47000,3900,15000,2015-09-03,"Informational,Non-branded,Non-local"
328,التنمية الاجتماعية,社会发展,sa,37,19000,0.30,1.06,بنك التسليف,2025-10-21 16:56:03,"Sitelinks,Knowledge panel",22000,59000,59000,2015-09-05,"Informational,Non-branded,Non-local"
329,الابراج,星座运势,sa,2,19000,1.20,1.05,الابراج,2025-10-21 00:23:29,"People also ask,Sitelinks,Top stories,Thumbnail,Knowledge panel,Video preview",104000,13000,69000,2015-09-01,"Informational,Non-branded,Non-local"
330,فستان,裙子,sa,0,19000,0.20,0.29,فساتين سهرة ناعمة,2025-10-20 12:48:23,Thumbnail,59000,600,600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
331,الكويت,科威特,sa,57,19000,0.25,0.42,الكويت,2025-10-20 23:20:40,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories",76000,2200,18000,2015-09-01,"Informational,Non-branded,Local"
332,خلفيه,背景,sa,1,19000,0.15,0.27,خلفيات,2025-10-24 17:57:35,"Thumbnail,Knowledge panel,People also ask,Video preview",34000,25000,33000,2015-09-01,"Informational,Non-branded,Non-local"
333,الخطوط,字体,sa,27,19000,0.15,1.08,الخطوط السعودية,2025-10-20 23:02:27,Sitelinks,23000,411000,456000,2015-09-01,"Informational,Non-branded,Non-local"
334,فيلم,电影,sa,27,19000,0.10,0.31,فيلم,2025-10-24 19:24:22,"Thumbnail,Video preview,Sitelinks,People also ask",177000,1600,8300,2015-09-01,"Informational,Non-branded,Non-local"
335,سهم,分享,sa,2,19000,3.00,0.29,سهم,2025-10-21 02:34:57,"Top ads,Sitelinks,Top stories,Thumbnail",40000,2400,2500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
336,كلوي تينغ,丁婷婷,sa,0,19000,0.15,,كلوي,2025-10-21 20:11:04,Sitelinks,19000,1100,69000,2020-04-05,"Informational,Non-branded,Non-local"
337,تمويل,金融,sa,23,19000,0.50,0.94,تمويل,2025-10-20 22:00:37,"Sitelinks,People also ask",28000,17000,17000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
338,العاب اطفال,儿童游戏,sa,12,19000,0.20,0.85,العاب اطفال,2025-10-21 20:57:23,"Video preview,Sitelinks,Knowledge panel,Local teaser pack",70000,4000,23000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
339,الحمدلله,感谢上帝,sa,0,19000,0.10,0.2,الحمدلله,2025-10-21 13:35:40,"People also ask,Thumbnail,Knowledge panel,Video preview",61000,1800,1800,2015-09-01,"Informational,Non-branded,Non-local"
340,الخرج,阿尔卡吉,sa,0,19000,0.90,1.05,الخرج,2025-10-17 19:28:45,"Thumbnail,People also ask,Knowledge panel,Video preview",21000,8700,9200,2015-09-01,"Informational,Non-branded,Local"
341,رقم الاسعاف,救护车号码,sa,0,19000,1.30,0.28,رقم الاسعاف,2025-10-24 11:57:37,"AI Overview,Thumbnail,People also ask,Video preview",31000,11000,11000,2015-09-02,"Informational,Non-branded,Non-local"
342,saudi national day,沙特国庆日,sa,11,19000,0.10,0.5,saudi national day,2025-10-20 08:50:40,"Knowledge card,Sitelinks,Knowledge panel,People also ask,Thumbnail",34000,6100,7500,2015-09-02,"Informational,Non-branded,Non-local"
343,ramadan 2025 dates,2025 年斋月日期,sa,27,19000,0.30,,ramadan 2025,2025-10-20 03:03:24,"People also ask,Knowledge panel,Sitelinks,Video preview",70000,38000,670000,2023-01-11,"Informational,Non-branded,Non-local"
344,لايف,居住,sa,38,19000,0.10,1.09,كورة لايف,2025-10-21 16:27:08,Video preview,70000,410000,3690000,2015-09-01,"Informational,Non-branded,Non-local"
345,افلام اكشن,动作片,sa,34,19000,0.35,0.65,افلام اكشن,2025-10-22 00:01:30,"Thumbnail,Video preview",212000,13000,230000,2015-09-01,"Informational,Non-branded,Non-local"
346,تحويل من جنيه مصري الى ريال سعودي,埃及镑 转换为 沙特里亚尔,sa,1,18000,1.20,0.86,تحويل من جنيه مصري الى ريال سعودي,2025-10-18 21:16:43,Sitelinks,20000,57000,64000,2015-09-03,"Informational,Non-branded,Non-local"
347,بي دي اف,PDF,sa,17,18000,0.10,1.06,تحويل صورة الى pdf,2025-10-24 19:59:19,Video preview,20000,296000,433000,2015-09-08,"Informational,Non-branded,Non-local"
348,زيت جوز الهند,椰子油,sa,0,18000,0.15,0.45,زيت جوز الهند العضوي,2025-10-21 22:24:25,"People also ask,Knowledge panel,Sitelinks",50000,4700,5000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
349,الاستعلام عن التامين,保险查询,sa,11,18000,0.60,1.12,استعلام عن تامين,2025-10-21 20:07:56,Sitelinks,18000,57000,57000,2015-09-01,"Informational,Non-branded,Non-local"
350,حروف الجر,介词,sa,2,18000,0.15,0.68,حروف الجر,2025-10-21 07:44:05,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",67000,11000,34000,2015-09-01,"Informational,Non-branded,Non-local"
351,go,去,sa,0,18000,0.80,0.19,go telecom,2025-10-17 23:41:28,"Sitelinks,People also ask",5620000,6500,7000,2015-09-01,"Informational,Non-branded,Non-local"
352,هند القحطاني,印度卡塔尼,sa,0,18000,0.10,0.83,هند القحطاني,2025-10-21 19:25:48,People also ask,49000,1100,4800,2015-12-02,"Informational,Non-branded,Non-local"
353,كريم بنزيما,卡里姆·本泽马,sa,6,18000,0.20,0.39,benzema,2025-10-24 10:38:15,"Thumbnail,People also ask,Video preview,Knowledge panel",50000,9000,21000,2015-09-01,"Informational,Non-branded,Non-local"
354,prayer times riyadh,利雅得祈祷时间,sa,2,18000,0.80,0.7,prayer time in riyadh,2025-10-20 15:04:19,"Knowledge card,Sitelinks",19000,116000,119000,2015-09-02,"Informational,Non-branded,Local"
355,شوت,射击,sa,25,18000,0.25,1.25,يلا شوت,2025-10-24 10:40:09,"Sitelinks,Video preview,People also ask",63000,321000,662000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
356,استعلام عن تامين طبي,医疗保险查询,sa,1,18000,0.45,1.21,استعلام عن تامين,2025-10-21 00:43:07,,18000,124000,125000,2015-09-02,"Informational,Non-branded,Non-local"
357,مباشر,直接的,sa,21,18000,0.20,1.02,مباشر,2025-10-21 03:39:19,"Sitelinks,Video preview,People also ask,Thumbnail",57000,17000,17000,2015-09-01,"Informational,Non-branded,Non-local"
358,طاولة تلفزيون,电视桌,sa,0,18000,0.20,0.94,طاولة تلفزيون,2025-10-21 21:44:38,Thumbnail,24000,17000,17000,2015-09-09,"Informational,Commercial,Non-branded,Non-local"
359,xxxxl hats 2024,xxxl 帽子 2024,sa,0,18000,0.10,,xxxxl hats 2024,2025-10-21 01:20:11,,1050000,6600,6600,2024-10-20,"Informational,Commercial,Transactional,Non-branded,Non-local"
360,قلاية هوائية,空气炸锅,sa,0,18000,0.10,0.77,قلاية هوائية,2025-10-20 18:13:17,"Sitelinks,People also ask,Video preview",34000,10000,12000,2016-03-28,"Informational,Commercial,Non-branded,Non-local"
361,ساعات,小时,sa,1,18000,0.25,0.39,ساعات,2025-10-21 13:41:05,"Thumbnail,Sitelinks",41000,5500,5500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
362,سعر جرام الذهب في السعودية,沙特阿拉伯一克黄金的价格,sa,23,18000,0.15,0.88,سعر الذهب اليوم,2025-10-20 16:31:57,"Sitelinks,People also ask,Top stories,Thumbnail",26000,1130000,1150000,2015-09-06,"Informational,Non-branded,Local"
363,شقة,公寓,sa,0,18000,0.20,0.39,شقق للايجار في الرياض,2025-10-24 23:43:33,"Top ads,Paid sitelinks,Local teaser pack,Sitelinks,Thumbnail,Video preview,People also ask,Bottom ads",36000,11000,11000,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
364,موقعي,机会,sa,4,18000,0.35,0.09,قوقل ماب,2025-10-18 18:47:04,"People also ask,Thumbnail,Video preview",33000,6100,23000,2015-09-01,"Informational,Non-branded,Local"
365,سند لأمر,期票,sa,0,18000,1.20,0.88,سند لأمر,2025-10-24 23:11:10,"Sitelinks,People also ask,Video preview,Thumbnail",18000,20000,21000,2015-09-01,"Informational,Non-branded,Non-local"
366,bmi,体重指数,sa,91,18000,0.25,0.85,bmi,2025-10-24 20:32:40,"People also ask,Sitelinks,Video preview,Knowledge panel",3080000,19000,2860000,2015-09-01,"Informational,Non-branded,Non-local"
367,indeed,的确,sa,44,18000,0.15,0.92,indeed,2025-10-21 21:34:15,"Sitelinks,People also ask",26850000,17000,17000,2015-09-01,"Navigational,Non-branded,Non-local"
368,زخرفة,装饰风格,sa,12,18000,0.15,0.73,زخرفه,2025-10-20 02:53:08,"Sitelinks,Video preview",152000,86000,574000,2015-09-01,"Informational,Non-branded,Non-local"
369,عيد الاضحى,古尔邦节,sa,5,18000,0.60,0.37,عيد الاضحى 2024,2025-10-24 17:27:36,"Knowledge card,People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",148000,6500,38000,2015-09-01,"Informational,Non-branded,Non-local"
370,كلب,狗,sa,1,18000,0.15,0.21,كلب,2025-10-18 18:06:52,"Sitelinks,Knowledge panel,Video preview,Thumbnail",93000,1000,24000,2015-09-02,"Informational,Non-branded,Non-local"
371,التسوية الودية,友好和解,sa,0,18000,0.10,1.09,التسوية الودية,2025-10-20 20:34:41,"People also ask,Knowledge panel",19000,18000,19000,2015-12-05,"Informational,Non-branded,Non-local"
372,قلب,心,sa,5,18000,0.15,0.23,قلب,2025-10-13 15:42:03,"Sitelinks,Thumbnail",102000,5000,15000,2015-09-01,"Informational,Non-branded,Non-local"
373,بابونج,洋甘菊,sa,0,17000,0.10,0.36,فوائد البابونج,2025-10-21 14:23:12,"People also ask,Knowledge panel",51000,12000,48000,2015-09-06,"Informational,Non-branded,Non-local"
374,مكنسة كهربائية,吸尘器,sa,0,17000,0.10,0.47,مكنسة كهربائية,2025-10-21 01:56:21,Sitelinks,44000,4700,4700,2015-09-06,"Informational,Commercial,Transactional,Non-branded,Non-local"
375,الدرعية,迪里耶,sa,13,17000,0.45,0.48,الدرعيه,2025-10-21 01:21:03,"Thumbnail,Sitelinks,Knowledge panel,People also ask,Top stories",20000,9900,11000,2015-09-01,"Informational,Non-branded,Local"
376,اذان الظهر جدة,杜赫阿赞吉达,sa,1,17000,0.15,0.53,اذان الفجر جدة,2025-10-20 18:38:18,Knowledge card,17000,82000,83000,2015-09-02,"Informational,Non-branded,Local"
377,سكسي,性感,sa,0,17000,0.15,1.02,sexy video,2025-10-21 18:26:34,Video preview,2110000,58000,361000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
378,رقم وزارة الصحة,卫生部编号,sa,5,17000,0.50,0.41,رقم وزارة الصحة,2025-10-20 08:56:28,"Knowledge card,AI Overview,People also ask,Knowledge panel",18000,8800,8800,2015-09-02,"Informational,Non-branded,Non-local"
379,طاولة قهوة,茶几,sa,0,17000,0.15,0.65,طاولة قهوة,2025-10-21 17:11:21,"Thumbnail,Knowledge panel",19000,12000,12000,2015-09-20,"Informational,Commercial,Non-branded,Non-local"
380,مكيف سبليت,分体空调,sa,2,17000,0.15,0.68,مكيفات سبليت,2025-10-21 16:50:49,Sitelinks,22000,20000,20000,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
381,حساب الحمل,负荷计算,sa,16,17000,0.45,1.24,حاسبة الحمل,2025-10-21 00:56:06,"Sitelinks,Thumbnail",102000,62000,281000,2015-09-01,"Informational,Non-branded,Non-local"
382,فوط,毛巾,sa,0,17000,0.15,0.1,فوط,2025-10-21 14:54:01,Sitelinks,20000,500,500,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
383,sar / php,SAR/PHP,sa,38,17000,0.20,,riyal to peso,2025-10-19 23:51:51,"People also ask,Sitelinks",18000,103000,117000,2023-10-18,"Informational,Non-branded,Non-local"
384,البرتغال,葡萄牙,sa,8,17000,0.20,0.44,البرتغال,2025-10-21 17:28:40,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories",107000,4600,22000,2015-09-03,"Informational,Non-branded,Non-local"
385,كولاجين,胶原,sa,2,17000,0.25,0.47,كولاجين,2025-10-24 23:43:27,"Top ads,AI Overview,People also ask,Sitelinks,Bottom ads,Paid sitelinks,Video preview,Shopping Ads,Thumbnail,Knowledge panel",42000,4400,4400,2015-09-01,"Informational,Non-branded,Non-local"
386,لابتوب,笔记本电脑,sa,1,17000,0.10,0.52,لابتوب,2025-10-21 15:01:57,"Sitelinks,People also ask",35000,6500,6500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
387,مواقيت الصلاة في تبوك,塔布克的祈祷时间,sa,0,17000,0.40,0.79,مواقيت الصلاة تبوك,2025-10-21 01:51:29,Knowledge card,18000,125000,125000,2015-09-01,"Informational,Non-branded,Local"
388,كونسيلر,遮瑕膏,sa,0,17000,0.15,0.35,كونسيلر,2025-10-22 00:30:15,"Sitelinks,People also ask,Thumbnail,Knowledge panel",44000,1800,1800,2015-09-06,"Informational,Commercial,Non-branded,Non-local"
389,thailand lottery,泰国彩票,sa,73,17000,1.00,1.9,thailand lottery,2025-10-21 01:17:56,"Sitelinks,Knowledge panel",36000,58000,129000,2015-09-01,"Informational,Non-branded,Non-local"
390,كشف تسربات المياه,漏水检测,sa,12,17000,3.50,0.7,كشف تسربات المياه,2025-10-21 00:22:29,Sitelinks,19000,4100,4200,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
391,new year's day,元旦,sa,55,17000,0.10,0.13,new year,2025-10-21 18:27:26,"Knowledge card,People also ask,Thumbnail,Sitelinks,Knowledge panel,Video preview",1770000,250,99000,2015-11-21,"Informational,Non-branded,Non-local"
392,حفر الباطن,哈法尔·巴廷,sa,3,17000,0.50,0.47,حفر الباطن,2025-10-21 17:16:45,"Thumbnail,People also ask,Knowledge panel",21000,4600,5400,2015-09-01,"Informational,Non-branded,Local"
393,billie eilish,比莉·艾利什,sa,78,17000,0.30,0.46,billie eilish,2025-10-21 09:03:02,"Knowledge panel,Thumbnail,People also ask,Sitelinks",5460000,2200,245000,2016-10-02,"Informational,Non-branded,Non-local"
394,سعر الذهب مباشر,实时黄金价格,sa,35,17000,0.35,1.32,سعر الذهب,2025-10-20 22:43:22,Sitelinks,96000,111000,699000,2015-09-09,"Informational,Non-branded,Non-local"
395,كنب,冷酷,sa,0,17000,0.20,0.38,كنب,2025-10-20 12:16:13,Thumbnail,24000,8000,8000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
396,زوجتي,我的妻子,sa,0,17000,0.25,1.03,زوجتي,2025-10-21 20:58:02,"Sitelinks,Video preview",33000,19000,38000,2015-09-01,"Informational,Non-branded,Non-local"
