#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
2195,spelling bee,拼字比赛,es,58,14000,0.90,0.71,spelling bee,2025-10-21 14:12:37,"Sitelinks,Knowledge panel",1700000,5100,1830000,2015-09-03,"Informational,Non-branded,Non-local"
2196,serum,血清,es,0,14000,0.15,0.45,serum facial,2025-10-23 20:18:13,"People also ask,Shopping,Thumbnail,Video preview",559000,2500,2500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2197,congost de montrebei,蒙特雷贝峡谷,es,2,14000,0.80,0.6,congost de montrebei,2025-10-21 16:47:07,"Sitelinks,People also ask,Knowledge panel,Video preview",15000,6400,6500,2015-09-01,"Informational,Non-branded,Non-local"
2198,el tiempo en almería,阿尔梅里亚 的天气,es,3,14000,0.15,0.74,aemet almeria,2025-10-21 21:33:40,"Knowledge card,Sitelinks,People also ask",14000,20000,20000,2015-09-01,"Informational,Non-branded,Local"
2199,incapacidad permanente total,完全永久性残疾,es,3,14000,0.10,0.91,incapacidad permanente total,2025-10-21 17:04:14,"Featured snippet,People also ask,Thumbnail,Video preview",16000,13000,14000,2015-09-01,"Informational,Non-branded,Non-local"
2200,lavabo,脸盆,es,1,14000,0.10,0.28,lavabos,2025-10-21 15:12:47,"Shopping,Thumbnail,Sitelinks,People also ask",179000,5900,5900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2201,muestras gratis,免费样品,es,29,14000,0.15,1.55,regalos y muestras gratis,2025-10-24 22:49:46,"Sitelinks,Video preview,People also ask",18000,17000,19000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2202,camaras de vigilancia,监控摄像头,es,2,14000,0.15,0.93,camaras de vigilancia,2025-10-21 23:53:30,"Video preview,Shopping,Thumbnail,People also ask",27000,7000,8000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2203,alopurinol,阿洛嘌呤醇,es,1,14000,0.70,0.56,alopurinol,2025-10-22 00:18:15,"Featured snippet,People also ask,Thumbnail,Video preview",208000,4700,52000,2015-09-01,"Informational,Non-branded,Non-local"
2204,mar menor,小海,es,12,14000,0.15,0.64,mar menor,2025-10-24 17:25:24,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",23000,900,900,2015-09-01,"Informational,Non-branded,Non-local"
2205,cambio de divisas,货币兑换,es,58,14000,0.25,1.04,cambio de divisas,2025-10-21 20:06:40,Sitelinks,37000,33000,394000,2015-09-01,"Informational,Non-branded,Non-local"
2206,walt disney,沃尔特·迪士尼,es,51,14000,0.20,0.54,walt disney,2025-10-24 10:07:44,"Thumbnail,Sitelinks,People also ask,Knowledge panel",436000,600,7400,2015-09-01,"Informational,Non-branded,Non-local"
2207,que es,什么是,es,16,14000,1.60,0.17,que,2025-10-21 20:02:07,"People also ask,Knowledge panel,Video preview",127000,27000,28000,2015-09-01,"Informational,Non-branded,Non-local"
2208,sinergia,协同作用,es,5,14000,0.15,0.3,sinergia,2025-10-20 20:19:28,"Knowledge card,People also ask,Knowledge panel",116000,500,5300,2015-09-01,"Informational,Non-branded,Non-local"
2209,esquelas palencia,帕伦西亚讣告,es,1,14000,0.80,1.67,tanatorio palencia,2025-10-21 12:15:19,Sitelinks,15000,25000,25000,2015-09-03,"Informational,Non-branded,Local"
2210,medina sidonia,麦地那·西多尼亚,es,12,14000,0.60,0.49,medina sidonia,2025-10-21 11:55:07,"Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",16000,1500,1500,2015-09-01,"Informational,Non-branded,Local"
2211,miastenia gravis,重症肌无力,es,8,14000,0.45,0.78,miastenia gravis,2025-10-21 14:08:28,"Featured snippet,People also ask,Thumbnail",109000,8300,12000,2015-09-01,"Informational,Non-branded,Non-local"
2212,connections hint,连接提示,es,13,14000,3.00,,connections hint,2025-10-21 03:22:04,Sitelinks,7460000,14000,4480000,2023-06-20,"Informational,Non-branded,Non-local"
2213,toscana,托斯卡纳,es,8,14000,0.10,0.43,toscana,2025-10-21 12:58:03,"Knowledge panel,People also ask,Thumbnail,Sitelinks",250000,2500,5700,2015-09-01,"Informational,Non-branded,Non-local"
2214,nomina,预约,es,4,14000,0.70,0.5,nomina,2025-10-21 07:27:19,"People also ask,Knowledge panel",74000,3400,12000,2015-09-01,"Informational,Non-branded,Non-local"
2215,robin hood,罗宾汉,es,4,14000,0.15,0.36,robin hood,2025-10-21 00:25:29,"Thumbnail,Sitelinks,People also ask",407000,3500,4900,2015-09-01,"Informational,Non-branded,Non-local"
2216,mont blanc,勃朗峰,es,26,14000,0.70,0.41,mont blanc,2025-10-21 12:09:04,"Thumbnail,Sitelinks,People also ask",552000,2900,2900,2015-09-01,"Informational,Non-branded,Non-local"
2217,justificante medico,医疗证明,es,0,14000,0.20,0.83,justificante medico,2025-10-22 02:43:56,Thumbnail,32000,16000,17000,2015-09-01,"Informational,Non-branded,Non-local"
2218,jon jones,乔恩·琼斯,es,16,14000,0.10,0.71,jon jones,2025-10-21 08:59:55,"Sitelinks,People also ask,Knowledge panel,Thumbnail",1230000,8500,21000,2015-09-01,"Informational,Non-branded,Non-local"
2219,relojes,手表,es,31,14000,0.10,0.59,relojes,2025-10-22 01:29:35,"Thumbnail,Sitelinks",61000,7100,7500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2220,euros a soles,欧元 至 索尔,es,0,14000,0.70,0.69,euros a soles,2025-10-21 19:17:38,"Sitelinks,People also ask",118000,11000,55000,2015-09-03,"Informational,Non-branded,Non-local"
2221,thibaut courtois,蒂博·库尔图瓦,es,9,14000,0.50,0.41,courtois,2025-10-23 16:40:31,"Thumbnail,People also ask,Sitelinks,Knowledge panel",249000,2200,2200,2015-09-01,"Informational,Non-branded,Non-local"
2222,editar pdf gratis,免费编辑pdf,es,48,14000,0.35,1.46,editar pdf,2025-10-24 17:43:52,"Top ads,Paid sitelinks,Sitelinks,Bottom ads",127000,170000,1120000,2015-09-01,"Informational,Non-branded,Non-local"
2223,secador de pelo,电吹风,es,0,14000,0.15,0.67,secador de pelo,2025-10-22 22:04:25,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",70000,9000,9200,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
2224,localizar movil,定位手机,es,16,14000,0.40,0.82,encontrar mi dispositivo,2025-10-21 01:49:53,People also ask,15000,45000,45000,2015-09-01,"Informational,Non-branded,Non-local"
2225,cuevas de nerja,内尔哈洞穴,es,4,14000,0.15,0.73,cuevas de nerja,2025-10-21 23:14:31,"Sitelinks,People also ask,Knowledge panel,Video preview",17000,19000,20000,2015-09-01,"Informational,Non-branded,Non-local"
2226,inglés,英语,es,58,14000,0.90,0.3,inglés,2025-10-21 07:06:20,"Sitelinks,Video preview,Local pack,Thumbnail,People also ask",140000,4400,30000,2015-09-01,"Informational,Non-branded,Non-local"
2227,kawhi leonard,科怀·伦纳德,es,7,14000,0.30,0.55,kawhi leonard,2025-10-21 14:53:03,"Thumbnail,People also ask,Knowledge panel",470000,5500,5500,2015-09-01,"Informational,Non-branded,Non-local"
2228,señales de tráfico,交通标志,es,2,14000,0.20,0.61,señales de trafico,2025-10-24 04:16:22,"Thumbnail,Knowledge panel,Video preview",30000,30000,31000,2015-09-02,"Informational,Non-branded,Non-local"
2229,nebulizador,喷雾器,es,2,14000,0.10,0.55,nebulizador,2025-10-24 18:33:26,"People also ask,Video preview",216000,1900,1900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2230,ramon y cajal,问题,es,17,14000,0.15,0.48,ramon y cajal,2025-10-21 09:50:07,"Thumbnail,People also ask,Sitelinks",17000,7700,7700,2015-09-01,"Informational,Non-branded,Non-local"
2231,colágeno,胶原,es,12,14000,0.20,0.63,colágeno,2025-10-24 19:22:04,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",128000,13000,43000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2232,disco duro,硬盘,es,1,14000,0.10,0.47,disco duro,2025-10-23 17:28:29,"People also ask,Shopping,Thumbnail,Video preview",121000,2900,3000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2233,nayib bukele,纳伊卜布克莱,es,45,14000,0.10,0.84,nayib bukele,2025-10-21 10:49:47,"People also ask,Knowledge panel,Sitelinks,Thumbnail",255000,9300,9300,2015-09-03,"Informational,Non-branded,Non-local"
2234,adviento,来临,es,8,14000,1.00,0.53,que es el adviento,2025-10-24 14:50:05,"Knowledge card,People also ask,Thumbnail,Sitelinks,Top stories,Video preview,Knowledge panel",54000,1100,11000,2015-09-01,"Informational,Non-branded,Non-local"
2235,bulnes,布尔内斯,es,1,14000,0.40,0.54,bulnes,2025-10-21 19:29:07,"Thumbnail,People also ask,Knowledge panel,Video preview",18000,2200,2200,2015-09-01,"Informational,Non-branded,Local"
2236,carboneras,木炭坑,es,4,14000,0.25,0.45,carboneras,2025-10-21 09:43:12,"Knowledge panel,Thumbnail,People also ask",17000,2700,2800,2015-09-01,"Informational,Non-branded,Local"
2237,snooker hoy,今天斯诺克,es,0,14000,0.60,1.32,snooker hoy,2025-10-23 21:43:22,"Sitelinks,People also ask,Video preview",14000,36000,36000,2016-03-13,"Informational,Non-branded,Non-local"
2238,html,html,es,47,14000,0.70,0.57,html,2025-10-24 10:11:16,"Sitelinks,People also ask,Knowledge panel,Video preview",676000,2100,34000,2015-09-01,"Informational,Non-branded,Non-local"
2239,puerto de santa maria,圣玛丽亚港,es,23,14000,0.25,0.41,puerto de santa maria,2025-10-24 03:11:13,"People also ask,Thumbnail,Knowledge panel,Sitelinks,Video preview",16000,5000,5000,2015-09-01,"Informational,Non-branded,Local"
2240,que tomar para el dolor de garganta,喉咙痛该吃什么药,es,6,14000,0.15,0.93,que tomar para el dolor de garganta,2025-10-21 20:01:04,"People also ask,Thumbnail,Sitelinks",72000,7500,21000,2015-09-01,"Informational,Non-branded,Non-local"
2241,emdr,EMDR,es,14,14000,0.20,0.93,emdr,2025-10-24 02:46:18,"People also ask,Sitelinks,Video preview",485000,7500,15000,2015-09-01,"Informational,Non-branded,Non-local"
2242,lotería jueves,周四抽奖,es,40,14000,0.15,1.22,loteria nacional,2025-10-22 00:22:39,Sitelinks,14000,2710000,3180000,2015-09-03,"Informational,Non-branded,Non-local"
2243,regalos personalizados,个性化礼物,es,39,14000,0.20,1.2,regalos personalizados,2025-10-21 21:10:40,"Thumbnail,People also ask,Sitelinks,Shopping",23000,18000,18000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2244,chubasquero,雨衣,es,0,14000,0.10,0.45,chubasquero,2025-10-21 17:56:41,"Shopping,Thumbnail,People also ask",19000,4800,4800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2245,aluminio,铝,es,9,14000,0.15,0.42,aluminio,2025-10-21 09:30:08,"Featured snippet,People also ask,Thumbnail,Knowledge panel",110000,6200,24000,2015-09-01,"Informational,Non-branded,Non-local"
2246,hernan cortes,埃尔南·科尔特斯,es,28,14000,0.10,0.67,hernan cortes,2025-10-21 06:46:03,"Thumbnail,People also ask",118000,10000,31000,2015-09-01,"Informational,Non-branded,Non-local"
2247,900 es gratis,900免费,es,1,14000,0.10,0.52,900 es gratis,2025-10-21 05:00:45,"AI Overview,People also ask",14000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
2248,soledad,索莱达,es,24,14000,0.15,0.49,soledad,2025-10-22 03:13:02,"People also ask,Sitelinks,Video preview,Thumbnail",95000,5900,5900,2015-09-01,"Informational,Non-branded,Non-local"
2249,sant feliu de guixols,圣费柳德吉克索尔斯,es,3,14000,0.45,0.4,sant feliu de guixols,2025-10-20 15:43:47,"AI Overview,Sitelinks,Thumbnail,People also ask,Video preview",20000,4100,4100,2015-09-01,"Informational,Non-branded,Local"
2250,plaza españa sevilla,塞维利亚西班牙广场,es,6,14000,0.20,0.35,plaza de españa sevilla,2025-10-21 05:01:02,"Thumbnail,People also ask,Knowledge panel,Video preview,Top stories",16000,6100,6800,2015-09-01,"Informational,Non-branded,Local"
2251,cardamomo,小豆蔻,es,4,14000,0.20,0.55,cardamomo,2025-10-21 22:11:53,"Shopping,Thumbnail,Knowledge panel,People also ask",134000,900,9500,2015-09-01,"Informational,Non-branded,Non-local"
2252,doner kebab,烤肉串,es,0,14000,0.10,0.24,doner kebab,2025-10-24 19:47:35,"People also ask,Thumbnail,Video preview",168000,20,20,2015-09-01,"Informational,Non-branded,Non-local"
2253,seguros coche,汽车保险,es,36,14000,4.00,1.13,rastreator seguro coche,2025-10-21 19:58:22,Sitelinks,15000,53000,56000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2254,finasteride,非那雄胺,es,28,14000,0.35,0.8,finasterida,2025-10-21 15:51:00,"AI Overview,Thumbnail,People also ask,Video preview",670000,8000,11000,2015-09-01,"Informational,Non-branded,Non-local"
2255,nota simple,简单的注释,es,2,14000,0.90,1.22,nota simple,2025-10-20 20:47:35,People also ask,15000,41000,41000,2015-09-01,"Informational,Non-branded,Non-local"
2256,vaginosis bacteriana,细菌性阴道病,es,7,14000,0.40,1.04,vaginosis bacteriana,2025-10-20 22:00:02,"People also ask,Sitelinks,Knowledge panel,Thumbnail",106000,4700,40000,2015-09-01,"Informational,Non-branded,Non-local"
2257,papelera,垃圾桶,es,0,14000,0.15,0.25,papelera,2025-10-22 00:24:57,"Shopping,Thumbnail,People also ask",73000,900,900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2258,acai bowl,阿萨伊碗,es,0,14000,0.15,0.5,acai bowl,2025-10-22 02:10:52,"Thumbnail,People also ask,Video preview",494000,5600,9200,2015-09-09,"Informational,Non-branded,Non-local"
2259,kilimanjaro,乞力马扎罗山,es,5,14000,0.20,0.36,kilimanjaro,2025-10-24 18:15:19,"People also ask,Thumbnail,Sitelinks,Knowledge panel",313000,1500,3100,2015-09-01,"Informational,Non-branded,Non-local"
2260,cuadros decorativos,装饰画,es,24,14000,0.20,0.63,cuadros,2025-10-21 18:34:56,"Sitelinks,Thumbnail",62000,4000,4200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2261,mes tarragona,塔拉戈纳月,es,43,14000,1.80,1.05,mes tarragona,2025-10-23 19:19:00,"Sitelinks,People also ask,Knowledge panel,Top stories,Video preview",15000,19000,19000,2015-09-01,"Informational,Non-branded,Local"
2262,neumaticos online,轮胎在线,es,47,14000,0.15,1.24,neumaticos online,2025-10-21 16:29:02,Sitelinks,15000,32000,33000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
2263,diagrama,图表,es,27,14000,0.15,0.33,diagrama,2025-10-24 08:20:43,"Thumbnail,Sitelinks,People also ask",235000,9500,9500,2015-09-01,"Informational,Non-branded,Non-local"
2264,wind river,风河,es,17,14000,0.40,0.63,wind river,2025-10-24 05:10:03,"Thumbnail,Knowledge panel,People also ask,Sitelinks,Video preview",256000,1200,1200,2015-09-22,"Informational,Non-branded,Non-local"
2265,triton,海卫一,es,2,14000,0.15,0.26,triton,2025-10-21 14:02:39,"Thumbnail,People also ask,Video preview",240000,2200,2200,2015-09-01,"Informational,Non-branded,Non-local"
2266,gastroscopia,胃镜,es,0,14000,0.30,0.69,gastroscopia,2025-10-21 16:04:10,"People also ask,Thumbnail,Knowledge panel",49000,4000,5800,2015-09-01,"Informational,Non-branded,Non-local"
2267,anillos,戒指,es,2,14000,0.20,0.59,anillos,2025-10-24 15:56:28,"Thumbnail,Shopping,Sitelinks,Video preview",73000,3600,3700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2268,agua amarga,苦水,es,3,14000,0.20,0.45,agua amarga,2025-10-21 18:24:13,"Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",16000,4400,4400,2015-09-01,"Informational,Non-branded,Local"
2269,paro,帕罗,es,23,14000,0.25,0.66,sepe prestaciones,2025-10-21 20:10:36,"Sitelinks,Top stories,Thumbnail,People also ask",83000,106000,106000,2015-09-01,"Informational,Non-branded,Non-local"
2270,rosalind franklin,罗莎琳德·富兰克林,es,16,14000,0.25,0.71,rosalind franklin,2025-10-21 14:08:46,"Thumbnail,People also ask,Knowledge panel",156000,9200,9200,2015-09-04,"Informational,Non-branded,Non-local"
2271,jubilación anticipada,提前退休,es,11,14000,0.15,1.04,seguridad social jubilacion anticipada,2025-10-22 02:38:07,"People also ask,Top stories,Thumbnail,Sitelinks",16000,8900,9000,2015-09-01,"Informational,Non-branded,Non-local"
2272,euro rate in india,印度的欧元汇率,es,10,14000,0.20,0.3,euro in india,2025-10-24 23:51:15,People also ask,139000,7500,101000,2015-09-18,"Informational,Non-branded,Local"
2273,puzzle online,在线拼图,es,54,14000,0.20,1.14,puzzles,2025-10-21 20:15:07,"Sitelinks,People also ask",257000,103000,358000,2015-09-01,"Informational,Non-branded,Non-local"
2274,irene villa,艾琳别墅,es,1,14000,0.60,0.63,irene villa,2025-10-21 23:57:50,"Thumbnail,People also ask,Knowledge panel",15000,9600,9800,2015-09-01,"Informational,Non-branded,Non-local"
2275,ucrania guerra,乌克兰战争,es,26,14000,0.40,0.83,guerra en ucrania hoy,2025-10-24 14:10:34,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",20000,700,800,2015-09-01,"Informational,Non-branded,Non-local"
2276,barceloneta beach,巴塞罗那海滩,es,1,14000,0.25,0.29,barceloneta beach,2025-10-21 01:36:47,"Thumbnail,People also ask,Knowledge panel,Video preview",26000,1700,1900,2015-09-02,"Informational,Non-branded,Local"
2277,ciclomotor,轻便摩托车,es,0,14000,0.15,0.33,que es un ciclomotor,2025-10-22 23:25:35,"Top stories,Thumbnail,People also ask,Knowledge panel,Shopping,Video preview",44000,0,0,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2278,olla,是,es,0,14000,0.10,0.16,olla,2025-10-23 21:12:15,"Shopping,Thumbnail,People also ask,Video preview",130000,350,350,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2279,san fermin,圣费尔明,es,39,14000,0.25,0.69,san fermin,2025-10-21 20:00:03,"Thumbnail,Sitelinks,People also ask",30000,7100,8300,2015-09-01,"Informational,Non-branded,Non-local"
2280,combinacion ganadora,获胜组合,es,59,14000,0.80,1.06,combinacion ganadora,2025-10-24 12:34:41,"Sitelinks,Top stories,Thumbnail,Video preview",14000,24000,24000,2015-09-01,"Informational,Non-branded,Non-local"
2281,69,69,es,4,14000,0.30,0.42,69,2025-10-24 15:07:37,"People also ask,Video preview",1010000,3000,24000,2015-09-01,"Informational,Non-branded,Non-local"
2282,celulitis,蜂窝织炎,es,29,14000,0.15,0.54,celulitis,2025-10-24 16:54:15,"Featured snippet,Thumbnail,People also ask,Sitelinks,Knowledge panel",107000,4400,6200,2015-09-01,"Informational,Non-branded,Non-local"
2283,sergio scariolo,塞尔吉奥·斯卡里奥洛,es,0,14000,0.90,0.71,sergio scariolo,2025-10-21 09:01:38,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks",19000,90,90,2015-09-01,"Informational,Non-branded,Non-local"
2284,pantalones cargo hombre,男士工装裤,es,0,14000,0.15,1.36,pantalones cargo,2025-10-24 10:15:16,"Thumbnail,Sitelinks,Shopping,Video preview",59000,20000,20000,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
2285,alfonso arús,阿方索马具,es,0,14000,0.35,0.57,alfonso arús,2025-10-22 02:40:14,"Thumbnail,Knowledge panel,Video preview",15000,6800,6800,2015-09-01,"Informational,Non-branded,Non-local"
2286,christian dior,克里斯蒂安·迪奥,es,37,14000,0.45,0.54,christian dior,2025-10-21 19:17:32,"People also ask,Thumbnail,Sitelinks,Local pack",576000,3000,47000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2287,freelance,自由职业者,es,56,14000,0.35,0.6,freelancer,2025-10-21 22:34:41,"People also ask,Knowledge card,Sitelinks,Video preview",536000,9400,23000,2015-09-01,"Informational,Non-branded,Non-local"
2288,contribuyente,纳税人,es,7,14000,0.70,0.46,contribuyente,2025-10-22 01:58:17,"Knowledge card,People also ask,Knowledge panel,Sitelinks",53000,700,4700,2015-09-01,"Informational,Non-branded,Non-local"
2289,bachata,巴恰塔,es,8,14000,0.10,0.58,bachata,2025-10-21 16:20:37,"People also ask,Knowledge panel,Thumbnail,Video preview",135000,1300,4500,2015-09-01,"Informational,Non-branded,Non-local"
2290,orion,猎户座,es,10,14000,0.10,0.4,orion formacion,2025-10-24 17:01:02,"Sitelinks,Local pack,Knowledge panel,People also ask,Video preview,Top stories,Thumbnail",465000,26000,26000,2015-09-01,"Informational,Non-branded,Non-local"
2291,cinta de correr,跑步机,es,6,14000,0.10,1.02,cinta de correr,2025-10-21 23:55:21,"Shopping,Thumbnail,Sitelinks",19000,8400,8500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2292,el cairo,开罗,es,4,14000,0.15,0.4,el cairo,2025-10-21 05:02:07,"Thumbnail,People also ask,Knowledge panel,Sitelinks",35000,1500,1500,2015-09-01,"Informational,Non-branded,Local"
2293,jordi sanchez,乔迪·桑切斯,es,4,14000,0.20,0.47,antonio recio,2025-10-21 19:58:07,"Thumbnail,People also ask,Knowledge panel",16000,300,300,2015-09-01,"Informational,Non-branded,Non-local"
2294,monos,猴子,es,8,14000,0.10,0.34,mono,2025-10-21 05:38:08,"Thumbnail,People also ask,Video preview",125000,4200,14000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2295,juan davila entradas,胡安·达维拉 门票,es,1,14000,0.10,,juan davila,2025-10-22 02:16:25,Sitelinks,14000,29000,29000,2022-03-25,"Informational,Commercial,Transactional,Non-branded,Non-local"
2296,geoda de pulpi,纸浆晶洞,es,0,14000,0.15,0.71,geoda de pulpi,2025-10-21 09:54:17,"Sitelinks,Knowledge panel,People also ask,Video preview",14000,5800,5900,2015-09-05,"Informational,Non-branded,Local"
2297,labrador retriever,拉布拉多猎犬,es,5,14000,0.10,0.29,labrador retriever,2025-10-24 09:05:11,"Thumbnail,People also ask,Video preview,Knowledge panel",548000,4800,20000,2015-09-01,"Informational,Non-branded,Non-local"
2298,baños modernos,现代浴室,es,0,14000,0.25,0.51,baños modernos,2025-10-22 22:27:52,"Thumbnail,People also ask,Shopping,Video preview",86000,7600,54000,2015-09-01,"Informational,Non-branded,Non-local"
2299,ssd,固态硬盘,es,2,14000,0.10,0.64,ssd,2025-10-24 06:47:56,"People also ask,Shopping,Thumbnail,Sitelinks,Video preview",1200000,7600,7700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2300,savinho,萨维尼奥,es,0,14000,0.45,,savinho,2025-10-21 16:29:02,"Knowledge panel,People also ask",248000,5400,13000,2020-06-20,"Informational,Non-branded,Non-local"
2301,deporte,运动,es,91,14000,0.30,0.41,deporte,2025-10-21 22:03:41,"Featured snippet,People also ask,Thumbnail,Sitelinks",112000,3600,32000,2015-09-01,"Informational,Non-branded,Non-local"
2302,sagitario hoy,今天的射手座,es,5,14000,0.20,1.62,sagitario hoy,2025-10-21 16:55:45,"Sitelinks,Top stories,Thumbnail,People also ask",65000,23000,84000,2015-09-01,"Informational,Non-branded,Non-local"
2303,numancia,努曼西亚,es,24,14000,0.35,0.54,numancia,2025-10-22 03:17:07,"Thumbnail,Sitelinks,Knowledge panel,Top stories",18000,4300,4300,2015-09-01,"Informational,Non-branded,Non-local"
2304,lierganes,列尔加内斯,es,1,14000,0.40,0.46,lierganes,2025-10-21 23:40:32,"Thumbnail,Knowledge panel,People also ask,Video preview,Sitelinks",15000,5200,5200,2015-09-01,"Informational,Non-branded,Local"
2305,la biblia,圣经,es,52,14000,0.10,0.75,la biblia,2025-10-20 20:56:51,"Sitelinks,People also ask,Knowledge panel,Video preview",196000,3900,55000,2015-09-01,"Informational,Non-branded,Non-local"
2306,versalles,凡尔赛宫,es,20,14000,0.15,0.46,versalles,2025-10-21 15:02:45,"Sitelinks,Knowledge panel,People also ask",43000,5500,11000,2015-09-01,"Informational,Non-branded,Non-local"
2307,estores,百叶窗,es,9,14000,0.15,1.13,estores,2025-10-23 00:48:16,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",23000,13000,13000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2308,las esquelas de hoy,今天的讣告,es,0,14000,0.20,0.6,defunciones en andújar hoy,2025-10-24 15:48:04,"Top stories,Thumbnail",14000,30,30,2015-10-31,"Informational,Non-branded,Non-local"
2309,inquilino,租户,es,8,14000,0.20,0.33,inquilino,2025-10-21 15:07:48,"Featured snippet,People also ask,Sitelinks",42000,900,1400,2015-09-02,"Informational,Non-branded,Non-local"
2310,raiz cuadrada,平方根,es,12,14000,0.10,0.62,raiz cuadrada,2025-10-21 16:42:30,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",133000,4400,25000,2015-09-01,"Informational,Non-branded,Non-local"
2311,vida laboral certificado digital,工作生活数字证书,es,7,14000,0.15,1.23,vida laboral,2025-10-21 22:36:56,"Sitelinks,Video preview,People also ask",14000,1230000,1250000,2015-09-01,"Informational,Transactional,Non-branded,Non-local"
2312,villaviciosa,比利亚维西奥萨,es,30,14000,0.15,0.38,villaviciosa asturias,2025-10-21 04:39:03,"Knowledge panel,People also ask,Sitelinks,Thumbnail,Top stories",15000,2300,2300,2015-09-01,"Informational,Non-branded,Local"
2313,parking aeropuerto barcelona,巴塞罗那机场停车场,es,6,14000,0.40,1.52,parking aeropuerto barcelona,2025-10-21 18:15:50,"Local pack,Thumbnail,Sitelinks",15000,21000,21000,2015-09-01,"Informational,Commercial,Non-branded,Local"
2314,regalo,礼物,es,5,14000,0.15,0.37,regalos originales mujer,2025-10-24 11:28:53,"People also ask,Thumbnail,Sitelinks,Video preview,Shopping",89000,20000,21000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2315,hemofilia,血友病,es,6,14000,3.50,0.49,hemofilia,2025-10-21 04:03:53,"Thumbnail,People also ask,Knowledge panel",158000,2800,13000,2015-09-01,"Informational,Non-branded,Non-local"
2316,endocrino,内分泌,es,15,14000,0.30,0.45,endocrino,2025-10-21 07:04:17,"People also ask,Local pack,Knowledge panel,Sitelinks",42000,2200,3400,2015-09-01,"Informational,Non-branded,Non-local"
2317,cambio de moneda,货币兑换,es,47,14000,0.25,1,convertidor de moneda,2025-10-21 20:38:48,"Local pack,Sitelinks",76000,20000,184000,2015-09-01,"Informational,Non-branded,Non-local"
2318,timeline,时间线,es,42,14000,0.20,0.73,timeline,2025-10-24 02:09:32,"Sitelinks,People also ask,Thumbnail,Video preview",435000,3100,27000,2015-09-01,"Informational,Non-branded,Non-local"
2319,sort,种类,es,5,14000,0.90,0.27,sort,2025-10-21 19:26:31,"Knowledge panel,Thumbnail,People also ask,Sitelinks",95000,1300,1300,2015-09-01,"Informational,Non-branded,Local"
2320,test de embarazo,妊娠试验,es,48,14000,0.10,0.74,test de embarazo,2025-10-21 06:21:35,"Sitelinks,People also ask,Thumbnail",93000,5400,27000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2321,zona de bajas emisiones,低排放区,es,26,14000,0.45,0.92,zonas de bajas emisiones,2025-10-21 02:24:03,"Featured snippet,People also ask,Sitelinks,Thumbnail",15000,900,900,2016-01-31,"Informational,Non-branded,Non-local"
2322,codigo postal,邮政编码,es,10,14000,0.15,0.78,codigo postal madrid,2025-10-24 11:26:29,"People also ask,Knowledge panel",319000,57000,62000,2015-09-01,"Informational,Non-branded,Non-local"
2323,cacao,可可,es,7,14000,0.10,0.43,cacao,2025-10-22 02:33:25,"Thumbnail,Sitelinks,People also ask,Shopping",364000,5200,39000,2015-09-01,"Informational,Non-branded,Non-local"
