#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
6020,鷲鼻,鹰钩鼻,jp,0,14000,0.30,0.49,鷲鼻,2025-10-22 00:47:28,"AI Overview,Thumbnail,Sitelinks,People also ask",14000,5600,5600,2015-09-02,"Informational,Non-branded,Non-local"
6021,車の保険,汽车保险,jp,51,14000,1.60,0.83,任意保険,2025-10-21 19:57:43,"AI Overview,Thumbnail,Sitelinks,People also ask",14000,53000,53000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
6022,天気 春日井市,天气 春日井市,jp,0,14000,0.20,,春日井 天気,2025-10-21 23:59:04,"Knowledge card,People also ask",14000,16000,16000,2015-11-08,"Informational,Non-branded,Local"
6023,ai チャット,艾聊天,jp,5,14000,0.30,1.22,chat gpt,2025-10-24 10:45:35,"People also ask,Sitelinks,Video preview",14000,205000,213000,2015-11-23,"Informational,Non-branded,Non-local"
6024,スポーツブラ,运动胸罩,jp,1,14000,0.20,0.67,スポーツブラ,2025-10-21 22:50:38,"Thumbnail,Sitelinks",15000,5400,5600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
6025,クリロナ,克罗纳,jp,7,14000,0.10,0.46,ロナウド,2025-10-24 06:01:31,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",14000,73000,73000,2015-09-02,"Informational,Non-branded,Non-local"
6026,プレゼン,推介会,jp,0,14000,0.10,0.63,プレゼン,2025-10-21 09:45:43,"AI Overview,Thumbnail,People also ask,Sitelinks",15000,3300,3500,2015-09-01,"Informational,Non-branded,Non-local"
6027,米沢 天気,米泽市 天气,jp,0,14000,0.20,0.55,米沢 天気,2025-10-22 21:02:14,"Knowledge card,Sitelinks,Video preview",14000,6300,6300,2015-09-01,"Informational,Non-branded,Local"
6028,岡山 ホテル,冈山酒店,jp,7,14000,0.25,1.01,岡山 ホテル,2025-10-20 22:16:23,"Thumbnail,Sitelinks",14000,5300,5300,2015-09-04,"Informational,Commercial,Non-branded,Local"
6029,lcc セール,廉航销售,jp,31,14000,0.15,1.18,lcc セール,2025-10-20 22:50:17,,15000,18000,18000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
6030,ボウフラ,弓焰,jp,0,14000,0.20,0.61,ボウフラ,2025-10-21 18:58:09,"AI Overview,Thumbnail,People also ask,Sitelinks",15000,5600,5600,2015-09-01,"Informational,Non-branded,Non-local"
6031,buzz,嗡嗡声,jp,27,14000,0.15,0.45,buzz,2025-10-21 05:21:29,"Sitelinks,Knowledge card,People also ask",447000,4400,4400,2015-09-01,"Informational,Non-branded,Non-local"
6032,つまみ細工,妻见工作,jp,1,14000,0.15,0.83,つまみ細工,2025-10-22 00:25:33,"Thumbnail,People also ask,Knowledge panel,Sitelinks",14000,7900,8000,2015-09-01,"Informational,Non-branded,Non-local"
6033,盲導犬,导盲犬,jp,24,14000,2.00,0.76,盲導犬,2025-10-22 03:20:30,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",14000,5800,5800,2015-09-05,"Informational,Non-branded,Non-local"
6034,ベンチャー企業,风险投资公司,jp,2,14000,1.00,0.84,ベンチャー企業とは,2025-10-21 19:05:28,"AI Overview,Thumbnail,People also ask,Sitelinks",15000,7600,7800,2015-09-01,"Informational,Non-branded,Non-local"
6035,トレーニング,训练,jp,0,14000,0.15,0.35,トレーニング,2025-10-24 20:55:58,"People also ask,Thumbnail,Local pack,Sitelinks,Video preview",15000,250,250,2015-09-01,"Informational,Non-branded,Non-local"
6036,ウィークリーマンション,每周公馆,jp,22,14000,0.30,0.77,ウィークリーマンション,2025-10-21 09:27:50,"Thumbnail,Sitelinks,People also ask",14000,9500,9500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
6037,鋳造,铸件,jp,2,14000,0.25,0.32,鋳造,2025-10-21 06:40:02,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",14000,3900,4000,2015-09-03,"Informational,Non-branded,Non-local"
6038,26卒 インターン,第26届毕业生实习生,jp,30,14000,1.90,,26卒 インターン,2025-10-21 07:24:48,"Sitelinks,People also ask",14000,5100,5100,2022-04-10,"Informational,Non-branded,Non-local"
6039,在宅 バイト,在家做兼职,jp,1,14000,0.20,1.47,在宅バイト,2025-10-24 12:27:25,"Sitelinks,People also ask,Video preview",15000,45000,45000,2015-09-01,"Informational,Non-branded,Non-local"
6040,選挙 マッチング,选举匹配,jp,47,14000,2.50,1.41,政党マッチングアプリ,2025-10-21 23:51:54,,14000,52000,52000,2016-06-22,"Informational,Non-branded,Non-local"
6041,pdf変換,pdf转换,jp,12,14000,0.30,1.21,pdf 変換,2025-10-20 23:59:03,People also ask,14000,215000,215000,2015-09-02,"Informational,Non-branded,Non-local"
6042,アダルトdvd,成人DVD,jp,1,14000,0.70,1,アダルトdvd,2025-10-23 04:27:43,Sitelinks,14000,31000,31000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
6043,近くのご飯や,附近的食物和,jp,1,14000,0.35,,さいたま市 ご飯,2025-10-21 23:51:33,"Local teaser pack,Thumbnail,Sitelinks",14000,0,0,2016-09-28,"Informational,Non-branded,Local"
6044,050番号,050号,jp,1,14000,1.20,0.95,050,2025-10-21 08:38:36,"AI Overview,Thumbnail,People also ask,Sitelinks",14000,73000,73000,2015-09-01,"Informational,Non-branded,Non-local"
6045,あまのじゃく,天野雀,jp,32,14000,0.40,0.55,あまのじゃく,2025-10-21 19:38:56,"AI Overview,People also ask,Video preview,Local teaser pack",14000,4000,4000,2015-09-01,"Informational,Non-branded,Non-local"
6046,松江天気,松江市 天气,jp,2,14000,0.15,0.52,松江 天気,2025-10-22 01:22:29,"Knowledge card,Sitelinks",14000,18000,18000,2015-09-08,"Informational,Non-branded,Local"
6047,家庭教師,家庭教师,jp,54,14000,2.50,0.53,家庭教師,2025-10-21 20:18:45,"Local pack,People also ask,Knowledge panel,Sitelinks",25000,3700,3700,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
6048,蒲田 ラーメン,蒲田拉面,jp,0,14000,0.10,0.98,蒲田 ラーメン,2025-10-20 19:40:27,"Local teaser pack,Thumbnail",14000,10000,10000,2015-09-01,"Informational,Non-branded,Local"
6049,社長,总统,jp,0,14000,0.20,0.31,社長,2025-10-25 00:06:08,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",16000,2100,2100,2015-09-04,"Informational,Non-branded,Non-local"
6050,ベットフレーム,投注框,jp,14,14000,0.15,1.15,ベットフレーム,2025-10-22 00:31:39,"Thumbnail,Sitelinks,Shopping",14000,2700,2700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
6051,売掛金,应收账款,jp,2,14000,0.80,0.67,売掛金,2025-10-24 15:46:08,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",15000,8400,8400,2015-09-04,"Informational,Non-branded,Non-local"
6052,トレーニングウェア,训练服,jp,3,14000,0.15,0.7,トレーニングウェア,2025-10-21 15:53:02,"Thumbnail,Sitelinks",15000,2700,2700,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
6053,カダイフとは,卡戴夫是什么？,jp,0,14000,0.10,0.58,カダイフ,2025-10-22 01:21:29,"AI Overview,Thumbnail,People also ask,Top stories",14000,2000,2100,2015-09-05,"Informational,Non-branded,Non-local"
6054,nisa おすすめ,尼萨推荐,jp,9,14000,0.80,1.33,積立nisa おすすめ,2025-10-22 01:19:29,"AI Overview,Thumbnail,Sitelinks,People also ask",14000,66000,66000,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
6055,酉の市,鸟之市,jp,4,14000,0.10,0.87,酉の市,2025-10-21 07:58:45,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",14000,8500,8600,2015-09-09,"Informational,Non-branded,Non-local"
6056,子宮脱,子宫脱,jp,1,14000,0.10,0.67,子宮脱,2025-10-21 11:13:20,"AI Overview,Thumbnail,People also ask,Knowledge panel",14000,5400,5500,2015-09-01,"Informational,Non-branded,Non-local"
6057,中顔面とは,什么是中脸？,jp,0,14000,1.60,,中顔面とは,2025-10-21 23:20:56,"AI Overview,Thumbnail,People also ask",14000,7400,7400,2018-03-12,"Informational,Non-branded,Non-local"
6058,小山駅,小山站,jp,5,14000,0.10,0.44,小山駅,2025-10-21 22:14:50,"Thumbnail,Sitelinks,People also ask,Knowledge panel",14000,3400,3400,2015-09-01,"Informational,Non-branded,Local"
6059,infp-a,infp-a,jp,0,14000,0.15,0.96,infp a,2025-10-21 19:52:32,"AI Overview,Sitelinks,People also ask",23000,2700,2700,2015-09-06,"Informational,Non-branded,Non-local"
6060,眉毛 アートメイク,眉毛永久定妆,jp,7,14000,0.40,1.25,眉アート,2025-10-21 19:14:42,"AI Overview,Thumbnail,People also ask,Sitelinks",15000,13000,13000,2015-09-18,"Informational,Commercial,Non-branded,Non-local"
6061,cdn,cdn,jp,14,14000,2.00,0.59,cdnとは,2025-10-22 14:16:54,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",199000,2400,2500,2015-09-01,"Informational,Non-branded,Non-local"
6062,添削とは,什么是修正？,jp,0,14000,0.10,0.25,添削,2025-10-21 14:19:25,"Knowledge card,People also ask,Knowledge panel,Sitelinks",14000,800,800,2015-09-07,"Informational,Non-branded,Non-local"
6063,ポメ柴,芝果,jp,0,14000,0.20,0.61,ポメ柴,2025-10-21 19:52:47,"Thumbnail,People also ask,Sitelinks,Video preview",14000,14000,14000,2015-09-27,"Informational,Non-branded,Non-local"
6064,日雇いバイト,日常工作 兼职工作,jp,0,14000,0.45,1.07,日雇い 広島,2025-10-21 06:57:57,"Top ads,Paid sitelinks,Sitelinks,Bottom ads",14000,250,250,2015-09-02,"Informational,Non-branded,Non-local"
6065,intp-t,tp-t,jp,0,14000,6.00,1.92,intp,2025-10-21 22:37:04,"AI Overview,Thumbnail,People also ask,Sitelinks",30000,282000,283000,2015-09-06,"Informational,Non-branded,Non-local"
6066,step,步,jp,21,14000,0.20,0.55,step,2025-10-21 05:19:53,"Knowledge card,Sitelinks,People also ask",352000,3600,3700,2015-09-01,"Informational,Non-branded,Non-local"
6067,吉原怜那,吉原怜那,jp,0,14000,0.15,,ダウ90000 グラビア,2025-10-24 23:36:33,"Thumbnail,People also ask,Video preview",14000,18000,18000,2016-07-18,"Informational,Non-branded,Non-local"
6068,ヒトパピローマウイルス,人乳头状瘤病毒,jp,23,14000,0.30,0.83,ヒトパピローマウイルス,2025-10-21 01:18:32,"Thumbnail,People also ask,Sitelinks",14000,13000,13000,2015-09-02,"Informational,Non-branded,Non-local"
6069,口臭,口臭,jp,6,14000,0.10,0.86,口臭,2025-10-21 08:35:02,"Thumbnail,People also ask,Knowledge panel",19000,7100,7100,2015-09-01,"Informational,Non-branded,Non-local"
6070,就労支援b型,就労支援b型,jp,0,14000,0.50,0.84,就労継続支援b型,2025-10-24 14:02:24,"AI Overview,Thumbnail,People also ask,Sitelinks,Local pack,Video preview,Knowledge panel",14000,500,500,2015-09-28,"Informational,Non-branded,Non-local"
6071,スマホを探す,找到您的智能手机,jp,28,14000,0.20,0.27,探す,2025-10-21 11:51:03,"People also ask,Video preview",14000,32000,32000,2015-09-21,"Informational,Non-branded,Non-local"
6072,最強寒波,最强寒潮,jp,1,14000,0.10,0.88,最大寒波,2025-10-21 16:10:06,"People also ask,Video preview",14000,4800,4800,2016-01-18,"Informational,Non-branded,Non-local"
6073,データ復元,数据恢复,jp,22,14000,0.40,0.95,android バックアップ,2025-10-21 16:03:16,"AI Overview,Thumbnail,People also ask,Sitelinks",14000,35000,35000,2015-09-01,"Informational,Non-branded,Non-local"
6074,銀行口座開設,开设银行账户,jp,40,14000,1.30,0.69,三井住友銀行 口座開設,2025-10-24 09:54:23,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",14000,26000,26000,2015-09-16,"Informational,Non-branded,Non-local"
6075,美顔器 おすすめ,面部美容仪推荐,jp,1,14000,0.35,1.51,美顔器おすすめ,2025-10-21 16:42:30,"Thumbnail,People also ask,Sitelinks",14000,3900,4000,2015-10-04,"Informational,Commercial,Non-branded,Non-local"
6076,ダイニング,用餐,jp,0,14000,0.15,0.31,ダイニング,2025-10-21 14:30:49,"Thumbnail,People also ask,Sitelinks",15000,3800,3900,2015-09-02,"Informational,Commercial,Non-branded,Non-local"
6077,騰落レシオ,上/下比率,jp,0,14000,0.50,1.23,騰落レシオ,2025-10-24 03:31:07,"People also ask,Knowledge panel,Video preview",14000,17000,17000,2015-09-01,"Informational,Non-branded,Non-local"
6078,デュッセルドルフ,杜塞尔多夫,jp,2,14000,0.20,0.46,デュッセルドルフ,2025-10-21 13:49:23,"Thumbnail,Sitelinks,People also ask,Knowledge panel",17000,2400,2600,2015-09-02,"Informational,Non-branded,Local"
6079,ダンベルプレス,哑铃推举,jp,0,14000,0.10,0.87,ダンベルプレス,2025-10-24 09:20:12,"Thumbnail,Sitelinks,People also ask,Video preview",14000,8200,8300,2015-09-01,"Informational,Non-branded,Non-local"
6080,bbq,烧烤,jp,35,14000,0.40,0.44,バーベキュー,2025-10-21 15:27:30,"Local teaser pack,Thumbnail,Sitelinks,People also ask",441000,1700,1800,2015-09-01,"Informational,Non-branded,Non-local"
6081,ペット用品,宠物用品,jp,20,14000,0.10,0.81,ペット用品,2025-10-21 00:39:04,"Local teaser pack,Sitelinks,Thumbnail",14000,8400,8500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
6082,フィボナッチ,斐波那契,jp,46,14000,1.10,0.76,フィボナッチ数列,2025-10-21 11:57:52,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",14000,30000,30000,2015-09-01,"Informational,Non-branded,Non-local"
6083,シュール,超现实的,jp,0,14000,0.10,0.66,シュールとは,2025-10-21 18:29:52,"AI Overview,Thumbnail,People also ask,Local pack,Knowledge panel,Sitelinks",14000,8700,8700,2015-09-01,"Informational,Non-branded,Non-local"
6084,陰部 かゆみ,生殖器瘙痒,jp,0,14000,0.25,0.97,陰部 かゆみ,2025-10-21 22:25:41,"AI Overview,Thumbnail,Sitelinks,People also ask",14000,40000,40000,2015-09-01,"Informational,Non-branded,Non-local"
6085,白菜 副菜,大白菜配菜,jp,0,14000,0.15,1.1,白菜 副菜,2025-10-24 09:29:54,"Top stories,Thumbnail,Video preview",14000,5500,5500,2015-09-10,"Informational,Non-branded,Non-local"
6086,restaurant,餐厅,jp,13,14000,0.30,0.25,restaurant,2025-10-21 23:26:33,"Knowledge card,Sitelinks,People also ask,Video preview",1760000,1200,1200,2015-09-01,"Informational,Non-branded,Non-local"
6087,側弯症,脊柱侧弯,jp,6,14000,0.25,0.66,側弯症,2025-10-21 15:38:32,"AI Overview,Thumbnail,Sitelinks,People also ask",14000,7000,7000,2015-09-01,"Informational,Non-branded,Non-local"
6088,天気 所沢市,天气 所泽市,jp,1,14000,0.20,,所沢 天気,2025-10-22 00:52:36,"Knowledge card,People also ask",14000,20000,20000,2016-02-24,"Informational,Non-branded,Local"
6089,箱,箱,jp,0,14000,0.20,0.42,ギフトボックス,2025-10-24 05:22:45,"Shopping,Thumbnail,People also ask,Sitelinks,Video preview",17000,4000,4100,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
6090,キーリング,钥匙圈,jp,0,14000,0.10,0.6,キーリング,2025-10-21 07:37:39,"Shopping,Thumbnail,People also ask,Sitelinks",14000,1200,1200,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
6091,東京天気 10日間 当たる,东京 天气 10 天胜利,jp,5,14000,0.25,,東京天気 10日間,2025-10-21 16:18:07,Sitelinks,14000,40000,40000,2020-10-24,"Informational,Non-branded,Local"
6092,飲食店近く,靠近餐厅,jp,0,14000,0.35,,日高郡由良町,2025-10-21 14:12:27,Local teaser pack,14000,0,0,2018-08-14,"Informational,Non-branded,Local"
6093,ビビアンスー,维维安·苏,jp,3,14000,0.10,0.69,ビビアン・スー,2025-10-21 06:28:37,"Thumbnail,People also ask,Knowledge panel,Video preview",15000,5800,5900,2015-09-01,"Informational,Non-branded,Non-local"
6094,女芸人,女艺人,jp,0,14000,0.10,0.55,女芸人,2025-10-21 14:22:11,"Thumbnail,Sitelinks,Video preview,People also ask",14000,8100,8100,2015-09-02,"Informational,Non-branded,Non-local"
6095,三苫,三苫,jp,7,14000,0.10,0.2,三笘薫,2025-10-25 00:37:40,"Thumbnail,People also ask,Video preview",15000,27000,27000,2015-09-06,"Informational,Non-branded,Non-local"
6096,編集,编辑,jp,34,14000,0.20,0.45,動画編集,2025-10-21 18:43:02,"AI Overview,Knowledge panel,Video preview",14000,47000,48000,2015-09-02,"Informational,Non-branded,Non-local"
6097,解雇,解雇,jp,1,14000,0.15,0.67,解雇,2025-10-21 10:23:37,"AI Overview,Thumbnail,People also ask,Knowledge panel",17000,1300,1300,2015-09-01,"Informational,Non-branded,Non-local"
6098,足の裏が痛い,我的脚底板很痛,jp,1,14000,0.15,1.31,足の裏 痛い,2025-10-24 19:28:22,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",15000,31000,31000,2015-09-05,"Informational,Non-branded,Non-local"
6099,失語症,失语症,jp,3,14000,0.10,0.78,失語症,2025-10-24 23:36:51,"Featured snippet,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",24000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
6100,星ひとみ占い,星瞳算命,jp,30,14000,0.20,,星ひとみ 占い,2025-10-21 15:47:16,Sitelinks,14000,105000,105000,2016-10-09,"Informational,Non-branded,Non-local"
6101,プロジェクションマッピング,投影映射,jp,34,14000,0.10,0.63,プロジェクションマッピング,2025-10-24 21:03:48,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview,Knowledge panel",15000,1500,1500,2015-09-01,"Informational,Non-branded,Non-local"
6102,自動車保険 安い,汽车保险便宜,jp,21,14000,1.80,1.36,自動車保険 安い,2025-10-21 06:08:04,"Top ads,Sitelinks,People also ask,AI Overview,Bottom ads,Paid sitelinks",14000,29000,30000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
6103,こんぴらさん,金平先生,jp,16,14000,0.10,0.7,こんぴらさん,2025-10-24 20:51:13,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",15000,22000,22000,2015-09-01,"Informational,Non-branded,Non-local"
6104,ヨジャドル,约贾多尔,jp,2,14000,0.15,0.71,ヨジャドル,2025-10-20 16:29:31,"People also ask,Sitelinks",14000,13000,13000,2016-11-28,"Informational,Non-branded,Non-local"
6105,佃煮のりお,佃谷则夫,jp,15,14000,0.10,0.86,佃煮のりお,2025-10-22 03:05:18,"People also ask,Knowledge panel",14000,3300,3300,2015-09-01,"Informational,Non-branded,Non-local"
6106,日本代表 バスケ,日本国家篮球队,jp,18,14000,0.10,0.96,バスケットボール男子日本代表,2025-10-21 07:35:16,"Sitelinks,Knowledge panel,Top stories,Thumbnail",14000,86000,86000,2015-09-06,"Informational,Non-branded,Non-local"
6107,八重神子,八重美子,jp,0,14000,0.10,,やえみこ,2025-10-21 07:43:41,Sitelinks,20000,25000,25000,2021-04-16,"Informational,Non-branded,Non-local"
6108,競輪賞金ランキング,凯林赛奖金排名,jp,0,14000,0.40,1.14,競輪賞金ランキング,2025-10-21 18:57:19,"Sitelinks,Top stories,Thumbnail",14000,16000,16000,2015-09-23,"Informational,Non-branded,Non-local"
6109,真人,真人,jp,1,14000,0.40,0.4,真人,2025-10-21 11:19:05,"Thumbnail,People also ask,Knowledge panel,Video preview",17000,14000,14000,2015-09-02,"Informational,Non-branded,Non-local"
6110,セラピスト,治疗师,jp,2,14000,0.50,0.55,セラピスト,2025-10-21 18:35:19,"People also ask,Sitelinks,Local pack",15000,2400,2500,2015-09-01,"Informational,Non-branded,Non-local"
6111,布団カバー,被套,jp,0,14000,0.10,0.8,布団カバー,2025-10-21 13:34:18,"Top ads,Thumbnail,Sitelinks,Shopping,Bottom ads,Paid sitelinks",14000,7100,7100,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
6112,雨雲レーダー 熊本,雨云雷达 熊本,jp,12,14000,0.10,1.3,雨雲レーダー 熊本,2025-10-21 03:18:34,Sitelinks,14000,37000,37000,2015-09-30,"Informational,Non-branded,Local"
6113,網膜剥離,视网膜脱离,jp,6,14000,0.20,0.9,網膜剥離,2025-10-20 23:51:08,"AI Overview,Thumbnail,People also ask",14000,8600,8600,2015-09-01,"Informational,Non-branded,Non-local"
6114,シラミ,虱子,jp,1,14000,0.10,0.85,シラミ,2025-10-21 19:49:35,"Thumbnail,People also ask,Knowledge panel,Sitelinks",14000,4900,4900,2015-09-02,"Informational,Non-branded,Non-local"
6115,run,跑步,jp,34,14000,0.15,0.47,run,2025-10-21 12:42:25,"Knowledge card,People also ask,Video preview,Sitelinks",483000,1400,1400,2015-09-04,"Informational,Non-branded,Non-local"
6116,表紙,覆盖,jp,0,14000,0.10,0.27,表紙,2025-10-21 14:04:04,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel,Top stories",15000,2000,2000,2015-09-02,"Informational,Non-branded,Non-local"
6117,翠,翠,jp,2,14000,0.25,0.31,すいじんそーだ,2025-10-24 06:35:51,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",16000,53000,53000,2015-09-01,"Informational,Non-branded,Non-local"
6118,林家三平,林屋三平,jp,6,14000,0.20,0.68,林家三平,2025-10-24 17:18:35,"Thumbnail,People also ask,Video preview,Knowledge panel",14000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
6119,補聴器 値段,助听器价格,jp,0,14000,0.15,1.25,補聴器 値段,2025-10-24 05:49:56,"Shopping,Thumbnail,People also ask,Video preview,Sitelinks",14000,3100,3100,2015-09-04,"Informational,Commercial,Non-branded,Non-local"
6120,シュファ,舒发,jp,4,14000,0.25,,シュファ,2025-10-21 00:29:03,"Thumbnail,People also ask,Knowledge panel",14000,5600,25000,2018-06-21,"Informational,Non-branded,Non-local"
6121,damn,该死,jp,1,14000,0.10,0.47,damn,2025-10-21 14:43:56,"AI Overview,Thumbnail,Sitelinks,People also ask,Video preview",87000,5200,5200,2015-09-01,"Informational,Non-branded,Non-local"
6122,社内se,内部SE,jp,3,14000,2.50,1.03,社内se,2025-10-21 23:19:02,"People also ask,Sitelinks",14000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
6123,資産運用シミュレーション,资产管理模拟,jp,44,14000,0.70,1.86,投資信託 シミュレーション,2025-10-21 14:43:37,Sitelinks,14000,90000,90000,2017-11-05,"Informational,Non-branded,Non-local"
6124,さつまいもサラダ,红薯沙拉,jp,0,14000,0.25,1.09,さつまいも サラダ,2025-10-21 20:23:57,"Top stories,Thumbnail,Video preview",14000,6700,6700,2015-09-04,"Informational,Non-branded,Non-local"
6125,電気代 補助金,电费补贴,jp,3,14000,0.50,,電気代 補助金,2025-10-20 23:57:34,"People also ask,Sitelinks",14000,25000,25000,2016-03-15,"Informational,Non-branded,Non-local"
6126,ミヨン,美英,jp,5,14000,0.45,0.29,ミヨン,2025-10-22 02:42:29,"Thumbnail,People also ask,Knowledge panel,Sitelinks",14000,5800,5800,2015-09-05,"Informational,Non-branded,Non-local"
6127,アカシックレコード,阿卡什记录,jp,0,14000,0.15,0.84,アカシックレコードとは,2025-10-21 01:45:42,"AI Overview,People also ask,Knowledge panel,Sitelinks,Thumbnail",15000,5700,5700,2015-09-01,"Informational,Non-branded,Non-local"
6128,リユースとは,什么是重用？,jp,4,14000,0.10,0.5,リユースとは,2025-10-24 13:42:24,"AI Overview,Thumbnail,People also ask,Video preview,Knowledge panel",14000,4800,4900,2015-09-02,"Informational,Non-branded,Non-local"
6129,調教,调教,jp,1,14000,0.15,0.59,調教,2025-10-21 05:20:31,"People also ask,Sitelinks,Knowledge panel",19000,2600,2600,2015-09-01,"Informational,Non-branded,Non-local"
6130,顔タイプ診断 写真,脸型诊断照片,jp,8,14000,0.40,,顔タイプ診断,2025-10-20 23:08:14,"Thumbnail,People also ask",14000,31000,31000,2018-06-28,"Informational,Non-branded,Non-local"
6131,gravity,重力,jp,34,14000,0.50,0.26,グラビティ,2025-10-21 10:07:43,"Knowledge card,People also ask,Knowledge panel,Sitelinks,Thumbnail,Video preview",399000,7800,7800,2015-09-01,"Informational,Non-branded,Non-local"
6132,簿記二級,簿记2级,jp,28,14000,0.25,0.69,簿記2級,2025-10-24 14:02:43,"Sitelinks,People also ask,Video preview",14000,54000,55000,2015-09-03,"Informational,Non-branded,Non-local"
6133,卒塔婆,佛塔,jp,0,14000,0.25,0.51,卒塔婆,2025-10-21 22:45:03,"AI Overview,Thumbnail,People also ask,Sitelinks",15000,2600,2600,2015-09-01,"Informational,Non-branded,Non-local"
6134,フレンチガーリー,法国少女,jp,0,14000,0.10,,フレンチガーリー,2025-10-24 08:34:45,"Thumbnail,Sitelinks,People also ask,Video preview",14000,6800,6800,2015-09-11,"Informational,Commercial,Non-branded,Non-local"
6135,ジョイボーイ,欢乐男孩,jp,0,14000,0.20,1.13,ジョイボーイ,2025-10-21 13:10:44,"Thumbnail,People also ask,Sitelinks,Video preview",14000,13000,13000,2015-09-02,"Informational,Non-branded,Non-local"
6136,老眼,老花眼,jp,0,14000,0.20,0.99,老眼,2025-10-21 06:49:13,"AI Overview,Thumbnail,People also ask,Sitelinks",14000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
6137,領収書 宛名,收货地址,jp,1,14000,0.15,1.05,領収書 宛名,2025-10-21 21:00:52,"AI Overview,Thumbnail,Sitelinks,People also ask",14000,7900,7900,2015-09-01,"Informational,Non-branded,Non-local"
6138,新nisa 成長投資枠,新的 NISA 增长投资框架,jp,6,14000,0.10,,nisa 成長投資枠,2025-10-21 11:07:27,"AI Overview,Thumbnail,Sitelinks,People also ask",15000,88000,88000,2022-12-13,"Informational,Non-branded,Non-local"
6139,ネイルシール,指甲贴,jp,1,14000,0.15,0.95,ネイルシール,2025-10-24 09:34:46,"Thumbnail,People also ask,Sitelinks,Video preview",14000,28000,28000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
6140,ビジネスカジュアル メンズ,商务休闲男,jp,0,14000,0.10,1.04,ビジネスカジュアル,2025-10-21 19:56:03,"Thumbnail,Sitelinks,People also ask",14000,24000,24000,2015-09-03,"Informational,Non-branded,Non-local"
6141,配信,送货,jp,80,14000,0.40,0.4,ツイッチ,2025-10-21 05:00:43,"People also ask,Thumbnail,Knowledge panel,Top stories",15000,471000,471000,2015-09-06,"Informational,Non-branded,Non-local"
6142,a1サイズ,a1尺寸,jp,0,14000,0.20,0.55,a1 サイズ,2025-10-21 02:31:06,"AI Overview,Thumbnail,People also ask,Sitelinks",15000,23000,23000,2015-09-01,"Informational,Non-branded,Non-local"
6143,人妻エロ,已婚女人色情,jp,36,14000,0.60,0.97,人妻動画,2025-10-21 17:10:12,Sitelinks,14000,62000,62000,2015-09-04,"Navigational,Non-branded,Non-local"
6144,ギルガメッシュ,吉尔伽美什,jp,5,14000,0.30,0.62,ギルガメッシュ,2025-10-22 21:11:53,"Sitelinks,Thumbnail,People also ask,Video preview,Knowledge panel",14000,5200,5200,2015-09-01,"Informational,Non-branded,Non-local"
6145,約款,条款和条件,jp,0,14000,1.40,0.3,約款,2025-10-24 23:30:44,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",15000,800,800,2015-09-01,"Informational,Non-branded,Non-local"
6146,オープンワールド,开放世界,jp,2,14000,0.15,0.81,オープンワールド,2025-10-21 19:54:30,"Top stories,Thumbnail,Knowledge panel,People also ask",15000,7800,7800,2015-09-01,"Informational,Non-branded,Non-local"
